week,home,away,company,win_odds,draw_odds,lose_odds,odds_delta_time,result
31,PAR,TOR,Bet365,5.00,3.60,1.75,18.0,D
31,PAR,TOR,Bet365,5.25,3.50,1.72,49.0,D
31,PAR,TOR,Bet365,4.75,3.40,1.80,94.0,D
31,PAR,TOR,Bet365,4.50,3.40,1.85,340.0,D
31,PAR,TOR,Bet365,4.75,3.50,1.80,990.0,D
31,PAR,TOR,Bet365,4.50,3.40,1.85,994.0,D
31,PAR,TOR,Bet365,4.00,3.30,2.00,3152.0,D
31,PAR,TOR,Bet365,3.75,3.30,2.10,3479.0,D
31,PAR,TOR,Bet365,3.50,3.30,2.10,4061.0,D
31,PAR,TOR,Bet365,3.30,3.30,2.20,6995.0,D
31,PAR,TOR,Bet365,3.40,3.30,2.15,7049.0,D
31,PAR,TOR,Bet365,3.50,3.30,2.10,7321.0,D
31,PAR,TOR,Bet365,3.75,3.30,2.00,7440.0,D
31,PAR,TOR,Bet365,4.33,3.40,1.85,7453.0,D
31,PAR,TOR,WilliamHill,5.00,3.50,1.78,9.0,D
31,PAR,TOR,WilliamHill,5.25,3.60,1.73,26.0,D
31,PAR,TOR,WilliamHill,5.00,3.60,1.75,36.0,D
31,PAR,TOR,WilliamHill,5.00,3.50,1.78,43.0,D
31,PAR,TOR,WilliamHill,4.80,3.50,1.80,50.0,D
31,PAR,TOR,WilliamHill,5.00,3.40,1.80,64.0,D
31,PAR,TOR,WilliamHill,4.75,3.50,1.80,78.0,D
31,PAR,TOR,WilliamHill,4.75,3.40,1.83,88.0,D
31,PAR,TOR,WilliamHill,4.60,3.40,1.85,223.0,D
31,PAR,TOR,WilliamHill,4.60,3.50,1.83,239.0,D
31,PAR,TOR,WilliamHill,4.60,3.40,1.85,314.0,D
31,PAR,TOR,WilliamHill,4.75,3.40,1.83,589.0,D
31,PAR,TOR,WilliamHill,4.80,3.40,1.83,839.0,D
31,PAR,TOR,WilliamHill,4.80,3.50,1.80,902.0,D
31,PAR,TOR,WilliamHill,4.80,3.40,1.83,915.0,D
31,PAR,TOR,WilliamHill,4.80,3.50,1.80,969.0,D
31,PAR,TOR,WilliamHill,4.75,3.40,1.83,973.0,D
31,PAR,TOR,WilliamHill,4.60,3.50,1.83,978.0,D
31,PAR,TOR,WilliamHill,4.50,3.50,1.85,985.0,D
31,PAR,TOR,WilliamHill,4.40,3.40,1.88,987.0,D
31,PAR,TOR,WilliamHill,4.20,3.30,1.95,1068.0,D
31,PAR,TOR,WilliamHill,4.00,3.30,2.00,1177.0,D
31,PAR,TOR,WilliamHill,4.20,3.25,2.00,1179.0,D
31,PAR,TOR,WilliamHill,4.20,3.30,1.95,1182.0,D
31,PAR,TOR,WilliamHill,4.00,3.30,2.00,1256.0,D
31,PAR,TOR,WilliamHill,3.90,3.20,2.10,2777.0,D
31,PAR,TOR,WilliamHill,3.80,3.20,2.10,2802.0,D
31,PAR,TOR,WilliamHill,3.90,3.20,2.10,3299.0,D
31,PAR,TOR,WilliamHill,3.90,3.10,2.10,3306.0,D
31,PAR,TOR,WilliamHill,3.80,3.10,2.15,3798.0,D
31,PAR,TOR,WilliamHill,3.75,3.10,2.15,3942.0,D
31,PAR,TOR,WilliamHill,3.70,3.20,2.15,3961.0,D
31,PAR,TOR,WilliamHill,3.60,3.20,2.20,5950.0,D
31,PAR,TOR,WilliamHill,3.50,3.20,2.20,5996.0,D
31,PAR,TOR,WilliamHill,3.60,3.20,2.20,6937.0,D
31,PAR,TOR,WilliamHill,3.50,3.10,2.25,6972.0,D
31,PAR,TOR,WilliamHill,3.60,3.20,2.20,7045.0,D
31,PAR,TOR,WilliamHill,3.75,3.10,2.15,7112.0,D
31,PAR,TOR,WilliamHill,3.80,3.10,2.15,7115.0,D
31,PAR,TOR,WilliamHill,3.75,3.10,2.15,7185.0,D
31,PAR,TOR,WilliamHill,3.80,3.10,2.15,7273.0,D
31,PAR,TOR,WilliamHill,3.50,3.30,2.15,7309.0,D
31,PAR,TOR,WilliamHill,3.90,3.10,2.15,7322.0,D
31,PAR,TOR,WilliamHill,4.00,3.20,2.05,7397.0,D
31,PAR,TOR,Bwin,4.75,3.40,1.83,924.0,D
31,PAR,TOR,Bwin,4.00,3.30,2.00,2076.0,D
31,PAR,TOR,Bwin,3.60,3.20,2.10,3819.0,D
31,PAR,TOR,Bwin,3.50,3.10,2.15,7153.0,D
31,PAR,TOR,12Bet,4.65,3.40,1.85,1.0,D
31,PAR,TOR,12Bet,4.75,3.40,1.83,5.0,D
31,PAR,TOR,12Bet,4.80,3.35,1.83,7.0,D
31,PAR,TOR,12Bet,4.70,3.35,1.85,8.0,D
31,PAR,TOR,12Bet,4.80,3.40,1.83,11.0,D
31,PAR,TOR,12Bet,5.10,3.40,1.79,23.0,D
31,PAR,TOR,12Bet,5.10,3.40,1.78,31.0,D
31,PAR,TOR,12Bet,5.00,3.40,1.80,35.0,D
31,PAR,TOR,12Bet,5.20,3.40,1.78,39.0,D
31,PAR,TOR,12Bet,5.00,3.40,1.80,43.0,D
31,PAR,TOR,12Bet,5.20,3.40,1.78,48.0,D
31,PAR,TOR,12Bet,4.90,3.35,1.82,52.0,D
31,PAR,TOR,12Bet,4.75,3.35,1.86,61.0,D
31,PAR,TOR,12Bet,4.85,3.35,1.84,64.0,D
31,PAR,TOR,12Bet,4.80,3.40,1.84,68.0,D
31,PAR,TOR,12Bet,4.70,3.35,1.86,71.0,D
31,PAR,TOR,12Bet,4.75,3.35,1.86,74.0,D
31,PAR,TOR,12Bet,4.70,3.35,1.86,77.0,D
31,PAR,TOR,12Bet,4.75,3.35,1.86,86.0,D
31,PAR,TOR,12Bet,4.80,3.30,1.86,89.0,D
31,PAR,TOR,12Bet,4.75,3.35,1.86,91.0,D
31,PAR,TOR,12Bet,4.75,3.25,1.88,97.0,D
31,PAR,TOR,12Bet,4.70,3.25,1.88,99.0,D
31,PAR,TOR,12Bet,4.65,3.30,1.88,115.0,D
31,PAR,TOR,12Bet,4.60,3.35,1.88,181.0,D
31,PAR,TOR,12Bet,4.55,3.35,1.89,225.0,D
31,PAR,TOR,12Bet,4.65,3.35,1.87,227.0,D
31,PAR,TOR,12Bet,4.60,3.35,1.88,244.0,D
31,PAR,TOR,12Bet,4.65,3.35,1.87,246.0,D
31,PAR,TOR,12Bet,4.70,3.35,1.86,249.0,D
31,PAR,TOR,12Bet,4.55,3.35,1.89,251.0,D
31,PAR,TOR,12Bet,4.60,3.35,1.88,261.0,D
31,PAR,TOR,12Bet,4.55,3.35,1.89,313.0,D
31,PAR,TOR,12Bet,4.70,3.35,1.86,316.0,D
31,PAR,TOR,12Bet,4.60,3.35,1.88,339.0,D
31,PAR,TOR,12Bet,4.65,3.35,1.87,346.0,D
31,PAR,TOR,12Bet,4.60,3.35,1.88,390.0,D
31,PAR,TOR,12Bet,4.65,3.35,1.87,392.0,D
31,PAR,TOR,12Bet,4.55,3.35,1.89,393.0,D
31,PAR,TOR,12Bet,4.60,3.35,1.88,400.0,D
31,PAR,TOR,12Bet,4.65,3.35,1.87,409.0,D
31,PAR,TOR,12Bet,4.60,3.35,1.88,424.0,D
31,PAR,TOR,12Bet,4.55,3.35,1.89,431.0,D
31,PAR,TOR,12Bet,4.70,3.35,1.86,434.0,D
31,PAR,TOR,12Bet,4.60,3.35,1.88,573.0,D
31,PAR,TOR,12Bet,4.55,3.35,1.89,579.0,D
31,PAR,TOR,12Bet,4.50,3.30,1.90,581.0,D
31,PAR,TOR,12Bet,4.60,3.35,1.88,721.0,D
31,PAR,TOR,12Bet,4.70,3.35,1.86,763.0,D
31,PAR,TOR,12Bet,4.35,3.30,1.86,819.0,D
31,PAR,TOR,12Bet,4.40,3.30,1.85,829.0,D
31,PAR,TOR,12Bet,4.45,3.30,1.84,983.0,D
31,PAR,TOR,12Bet,4.55,3.35,1.82,984.0,D
31,PAR,TOR,12Bet,4.50,3.30,1.84,986.0,D
31,PAR,TOR,12Bet,4.55,3.35,1.82,989.0,D
31,PAR,TOR,12Bet,4.40,3.30,1.85,995.0,D
31,PAR,TOR,12Bet,4.05,3.25,1.94,996.0,D
31,PAR,TOR,12Bet,4.00,3.25,1.96,997.0,D
31,PAR,TOR,12Bet,3.95,3.25,1.97,998.0,D
31,PAR,TOR,12Bet,3.90,3.20,1.99,999.0,D
31,PAR,TOR,12Bet,3.80,3.20,2.03,1000.0,D
31,PAR,TOR,12Bet,3.90,3.20,1.98,1089.0,D
31,PAR,TOR,12Bet,3.85,3.20,2.00,1091.0,D
31,PAR,TOR,12Bet,3.90,3.20,1.99,1095.0,D
31,PAR,TOR,12Bet,3.80,3.20,2.01,1141.0,D
31,PAR,TOR,12Bet,3.75,3.20,2.04,1161.0,D
31,PAR,TOR,12Bet,3.80,3.20,2.01,1215.0,D
31,PAR,TOR,12Bet,3.75,3.20,2.04,1217.0,D
31,PAR,TOR,12Bet,3.80,3.20,2.01,1221.0,D
31,PAR,TOR,12Bet,3.75,3.20,2.04,1417.0,D
31,PAR,TOR,12Bet,3.70,3.20,2.06,1420.0,D
31,PAR,TOR,12Bet,3.80,3.20,2.01,1438.0,D
31,PAR,TOR,12Bet,3.90,3.20,1.98,1466.0,D
31,PAR,TOR,12Bet,3.95,3.25,1.97,1467.0,D
31,PAR,TOR,12Bet,3.80,3.20,2.01,1469.0,D
31,PAR,TOR,12Bet,3.75,3.20,2.04,1723.0,D
31,PAR,TOR,12Bet,3.85,3.20,2.02,1726.0,D
31,PAR,TOR,12Bet,3.65,3.15,2.09,1864.0,D
31,PAR,TOR,12Bet,3.55,3.15,2.12,2769.0,D
31,PAR,TOR,12Bet,3.55,3.20,2.12,2795.0,D
31,PAR,TOR,12Bet,3.60,3.15,2.12,2805.0,D
31,PAR,TOR,12Bet,3.65,3.15,2.09,2847.0,D
31,PAR,TOR,12Bet,3.60,3.15,2.11,2907.0,D
31,PAR,TOR,12Bet,3.65,3.15,2.09,2952.0,D
