week,home,away,company,win_odds,draw_odds,lose_odds,odds_delta_time,result
6,INT,FIO,Bet365,1.61,3.80,6.00,113.0,W
6,INT,FIO,Bet365,1.60,4.00,5.75,124.0,W
6,INT,FIO,Bet365,1.66,3.80,5.50,706.0,W
6,INT,FIO,Bet365,1.70,3.75,5.25,754.0,W
6,INT,FIO,Bet365,1.65,3.75,5.75,763.0,W
6,INT,FIO,Bet365,1.75,3.60,5.00,763.0,W
6,INT,FIO,Bet365,1.65,3.75,5.75,763.0,W
6,INT,FIO,Bet365,1.75,3.60,5.00,1169.0,W
6,INT,FIO,Bet365,1.72,3.60,4.75,2727.0,W
6,INT,FIO,Bet365,1.65,3.80,5.00,4328.0,W
6,INT,FIO,Bet365,1.57,4.00,5.50,11750.0,W
6,INT,FIO,WilliamHill,1.63,4.00,5.25,3.0,W
6,INT,FIO,WilliamHill,1.65,3.90,5.25,42.0,W
6,INT,FIO,WilliamHill,1.65,3.80,5.25,60.0,W
6,INT,FIO,WilliamHill,1.65,3.90,5.25,67.0,W
6,INT,FIO,WilliamHill,1.65,3.80,5.25,76.0,W
6,INT,FIO,WilliamHill,1.65,3.90,5.25,124.0,W
6,INT,FIO,WilliamHill,1.67,3.75,5.25,134.0,W
6,INT,FIO,WilliamHill,1.65,3.80,5.25,204.0,W
6,INT,FIO,WilliamHill,1.65,3.90,5.25,219.0,W
6,INT,FIO,WilliamHill,1.65,3.80,5.25,233.0,W
6,INT,FIO,WilliamHill,1.67,3.75,5.25,253.0,W
6,INT,FIO,WilliamHill,1.65,3.80,5.25,274.0,W
6,INT,FIO,WilliamHill,1.65,3.90,5.25,281.0,W
6,INT,FIO,WilliamHill,1.65,3.80,5.25,297.0,W
6,INT,FIO,WilliamHill,1.67,3.75,5.25,300.0,W
6,INT,FIO,WilliamHill,1.65,3.90,5.25,307.0,W
6,INT,FIO,WilliamHill,1.65,3.80,5.25,336.0,W
6,INT,FIO,WilliamHill,1.65,3.90,5.25,346.0,W
6,INT,FIO,WilliamHill,1.65,3.80,5.25,353.0,W
