week,home,away,company,win_odds,draw_odds,lose_odds,odds_delta_time,result
4,INT,PAR,Bet365,1.33,5.00,10.00,73.0,L
4,INT,PAR,Bet365,1.30,5.25,11.00,409.0,L
4,INT,PAR,Bet365,1.28,5.50,11.00,823.0,L
4,INT,PAR,Bet365,1.25,6.00,12.00,3451.0,L
4,INT,PAR,Bet365,1.25,5.75,11.00,15632.0,L
4,INT,PAR,Bet365,1.25,6.00,10.00,17995.0,L
4,INT,PAR,Bet365,1.22,6.50,12.00,20006.0,L
4,INT,PAR,Bet365,1.22,6.50,11.00,20212.0,L
4,INT,PAR,Bet365,1.20,7.00,11.00,25478.0,L
4,INT,PAR,WilliamHill,1.33,4.75,11.00,12.0,L
4,INT,PAR,WilliamHill,1.35,4.75,10.00,27.0,L
4,INT,PAR,WilliamHill,1.33,4.80,10.00,40.0,L
4,INT,PAR,WilliamHill,1.33,4.75,11.00,44.0,L
4,INT,PAR,WilliamHill,1.33,5.00,9.50,51.0,L
4,INT,PAR,WilliamHill,1.33,4.80,10.00,55.0,L
4,INT,PAR,WilliamHill,1.33,5.00,9.50,59.0,L
4,INT,PAR,WilliamHill,1.33,4.80,10.00,66.0,L
4,INT,PAR,WilliamHill,1.33,5.00,9.50,70.0,L
4,INT,PAR,WilliamHill,1.33,4.75,11.00,119.0,L
4,INT,PAR,WilliamHill,1.30,5.00,10.00,135.0,L
4,INT,PAR,WilliamHill,1.28,5.50,9.50,147.0,L
4,INT,PAR,WilliamHill,1.28,5.80,8.50,173.0,L
4,INT,PAR,WilliamHill,1.25,6.00,10.00,177.0,L
4,INT,PAR,WilliamHill,1.28,5.80,8.50,181.0,L
4,INT,PAR,WilliamHill,1.25,6.00,10.00,185.0,L
4,INT,PAR,WilliamHill,1.28,5.80,8.50,191.0,L
4,INT,PAR,WilliamHill,1.28,5.50,9.50,195.0,L
4,INT,PAR,WilliamHill,1.25,6.00,10.00,219.0,L
4,INT,PAR,WilliamHill,1.28,5.80,8.50,250.0,L
4,INT,PAR,WilliamHill,1.30,5.00,10.00,316.0,L
4,INT,PAR,WilliamHill,1.33,5.00,9.00,352.0,L
4,INT,PAR,WilliamHill,1.30,5.80,8.50,356.0,L
4,INT,PAR,WilliamHill,1.33,5.00,9.00,425.0,L
4,INT,PAR,WilliamHill,1.30,5.50,9.00,428.0,L
4,INT,PAR,WilliamHill,1.28,5.80,9.00,430.0,L
4,INT,PAR,WilliamHill,1.28,5.50,10.00,574.0,L
4,INT,PAR,WilliamHill,1.25,6.00,11.00,869.0,L
4,INT,PAR,WilliamHill,1.28,5.50,10.00,1139.0,L
4,INT,PAR,WilliamHill,1.25,6.00,11.00,7480.0,L
4,INT,PAR,WilliamHill,1.28,5.80,9.50,7923.0,L
4,INT,PAR,WilliamHill,1.28,5.80,9.00,8906.0,L
4,INT,PAR,WilliamHill,1.28,5.80,9.50,9835.0,L
4,INT,PAR,WilliamHill,1.28,5.50,10.00,10296.0,L
4,INT,PAR,WilliamHill,1.28,5.80,9.00,15427.0,L
4,INT,PAR,WilliamHill,1.28,5.50,10.00,15623.0,L
4,INT,PAR,WilliamHill,1.28,5.80,9.00,15639.0,L
4,INT,PAR,WilliamHill,1.28,5.80,9.50,16917.0,L
4,INT,PAR,WilliamHill,1.25,6.00,11.00,17288.0,L
4,INT,PAR,WilliamHill,1.25,6.50,9.50,17388.0,L
4,INT,PAR,WilliamHill,1.25,6.00,11.00,21044.0,L
4,INT,PAR,WilliamHill,1.20,7.00,12.00,21425.0,L
4,INT,PAR,WilliamHill,1.25,6.00,11.00,22887.0,L
4,INT,PAR,WilliamHill,1.22,6.50,11.00,22985.0,L
