week,home,away,company,win_odds,draw_odds,lose_odds,odds_delta_time,result
27,JUV,UDI,Bet365,1.40,4.50,8.50,94.0,W
27,JUV,UDI,Bet365,1.45,4.33,8.00,111.0,W
27,JUV,UDI,Bet365,1.40,4.50,9.00,161.0,W
27,JUV,UDI,Bet365,1.36,4.75,10.00,181.0,W
27,JUV,UDI,Bet365,1.40,4.50,9.00,192.0,W
27,JUV,UDI,Bet365,1.36,4.75,9.50,326.0,W
27,JUV,UDI,Bet365,1.36,4.75,9.00,694.0,W
27,JUV,UDI,Bet365,1.36,5.00,8.50,694.0,W
27,JUV,UDI,Bet365,1.36,4.75,9.00,694.0,W
27,JUV,UDI,Bet365,1.36,5.00,8.50,786.0,W
27,JUV,UDI,Bet365,1.40,5.00,7.50,795.0,W
27,JUV,UDI,Bet365,1.36,5.00,9.00,1470.0,W
27,JUV,UDI,Bet365,1.33,5.00,11.00,1473.0,W
27,JUV,UDI,Bet365,1.33,5.00,10.00,1754.0,W
27,JUV,UDI,Bet365,1.30,5.25,11.00,1984.0,W
27,JUV,UDI,Bet365,1.30,5.50,10.00,2506.0,W
27,JUV,UDI,Bet365,1.36,5.25,8.00,2668.0,W
27,JUV,UDI,Bet365,1.28,5.50,10.00,6353.0,W
27,JUV,UDI,Bet365,1.36,5.25,7.00,6714.0,W
27,JUV,UDI,Bet365,1.30,5.25,9.50,7125.0,W
27,JUV,UDI,Bet365,1.30,5.25,10.00,7398.0,W
27,JUV,UDI,Bet365,1.28,5.50,10.00,15943.0,W
27,JUV,UDI,Bet365,1.30,5.25,10.00,16273.0,W
27,JUV,UDI,Bet365,1.28,5.00,12.00,16340.0,W
27,JUV,UDI,WilliamHill,1.42,4.33,9.00,70.0,W
27,JUV,UDI,WilliamHill,1.40,4.33,9.50,76.0,W
27,JUV,UDI,WilliamHill,1.42,4.33,9.00,84.0,W
27,JUV,UDI,WilliamHill,1.42,4.20,9.00,105.0,W
27,JUV,UDI,WilliamHill,1.42,4.40,8.50,114.0,W
27,JUV,UDI,WilliamHill,1.40,4.40,9.00,137.0,W
27,JUV,UDI,WilliamHill,1.40,4.50,9.00,151.0,W
27,JUV,UDI,WilliamHill,1.38,4.50,9.50,168.0,W
27,JUV,UDI,WilliamHill,1.36,4.60,10.00,177.0,W
27,JUV,UDI,WilliamHill,1.38,4.60,9.50,180.0,W
27,JUV,UDI,WilliamHill,1.36,4.75,9.50,182.0,W
27,JUV,UDI,WilliamHill,1.38,4.60,9.50,185.0,W
27,JUV,UDI,WilliamHill,1.38,4.50,9.50,207.0,W
27,JUV,UDI,WilliamHill,1.38,4.60,9.50,265.0,W
27,JUV,UDI,WilliamHill,1.38,4.50,9.50,285.0,W
27,JUV,UDI,WilliamHill,1.38,4.60,9.50,327.0,W
27,JUV,UDI,WilliamHill,1.38,4.50,9.50,329.0,W
27,JUV,UDI,WilliamHill,1.38,4.60,9.50,344.0,W
27,JUV,UDI,WilliamHill,1.36,4.60,10.00,359.0,W
27,JUV,UDI,WilliamHill,1.36,4.75,9.50,417.0,W
27,JUV,UDI,WilliamHill,1.38,4.60,9.50,420.0,W
27,JUV,UDI,WilliamHill,1.38,4.60,9.00,468.0,W
27,JUV,UDI,WilliamHill,1.38,4.50,9.50,483.0,W
27,JUV,UDI,WilliamHill,1.38,4.60,9.00,569.0,W
27,JUV,UDI,WilliamHill,1.38,4.50,9.50,572.0,W
27,JUV,UDI,WilliamHill,1.40,4.50,9.00,589.0,W
27,JUV,UDI,WilliamHill,1.38,4.60,9.00,642.0,W
27,JUV,UDI,WilliamHill,1.40,4.50,9.00,647.0,W
27,JUV,UDI,WilliamHill,1.38,4.50,9.50,697.0,W
27,JUV,UDI,WilliamHill,1.38,4.60,9.50,702.0,W
27,JUV,UDI,WilliamHill,1.36,4.60,10.00,708.0,W
27,JUV,UDI,WilliamHill,1.36,4.75,9.50,734.0,W
27,JUV,UDI,WilliamHill,1.35,4.75,10.00,812.0,W
27,JUV,UDI,WilliamHill,1.35,4.80,10.00,822.0,W
27,JUV,UDI,WilliamHill,1.33,4.80,11.00,1015.0,W
27,JUV,UDI,WilliamHill,1.35,4.80,10.00,1080.0,W
27,JUV,UDI,WilliamHill,1.35,4.75,10.00,1249.0,W
27,JUV,UDI,WilliamHill,1.35,4.80,10.00,1340.0,W
27,JUV,UDI,WilliamHill,1.33,4.80,11.00,1395.0,W
27,JUV,UDI,WilliamHill,1.35,4.80,10.00,1403.0,W
27,JUV,UDI,WilliamHill,1.33,4.80,11.00,1425.0,W
27,JUV,UDI,WilliamHill,1.32,5.00,11.00,1446.0,W
27,JUV,UDI,WilliamHill,1.33,5.00,10.00,1474.0,W
