week,home,away,company,win_odds,draw_odds,lose_odds,odds_delta_time,result
25,MIL,EMP,Bet365,1.44,4.33,7.50,79.0,W
25,MIL,EMP,Bet365,1.44,4.33,7.00,1308.0,W
25,MIL,EMP,Bet365,1.40,4.50,8.00,1426.0,W
25,MIL,EMP,Bet365,1.33,4.75,9.50,1480.0,W
25,MIL,EMP,Bet365,1.36,4.75,9.00,1485.0,W
25,MIL,EMP,Bet365,1.40,4.50,8.00,1684.0,W
25,MIL,EMP,Bet365,1.36,4.75,9.00,2354.0,W
25,MIL,EMP,Bet365,1.36,4.75,8.50,6714.0,W
25,MIL,EMP,Bet365,1.36,4.75,9.00,7943.0,W
25,MIL,EMP,Bet365,1.36,4.75,9.50,8070.0,W
25,MIL,EMP,Bet365,1.44,4.33,7.00,16706.0,W
25,MIL,EMP,WilliamHill,1.50,4.20,7.00,68.0,W
25,MIL,EMP,WilliamHill,1.47,4.20,7.50,177.0,W
25,MIL,EMP,WilliamHill,1.50,4.20,7.00,180.0,W
25,MIL,EMP,WilliamHill,1.47,4.20,7.50,272.0,W
25,MIL,EMP,WilliamHill,1.50,4.20,7.00,366.0,W
25,MIL,EMP,WilliamHill,1.47,4.20,7.50,374.0,W
25,MIL,EMP,WilliamHill,1.50,4.20,7.00,380.0,W
25,MIL,EMP,WilliamHill,1.47,4.20,7.50,390.0,W
25,MIL,EMP,WilliamHill,1.50,4.20,7.00,606.0,W
25,MIL,EMP,WilliamHill,1.52,4.00,7.00,611.0,W
25,MIL,EMP,WilliamHill,1.50,4.20,7.00,696.0,W
25,MIL,EMP,WilliamHill,1.52,4.00,7.00,740.0,W
25,MIL,EMP,WilliamHill,1.50,4.20,7.00,1159.0,W
25,MIL,EMP,WilliamHill,1.52,4.00,7.00,1247.0,W
25,MIL,EMP,WilliamHill,1.50,4.20,7.00,1269.0,W
25,MIL,EMP,WilliamHill,1.52,4.00,7.00,1299.0,W
25,MIL,EMP,WilliamHill,1.50,4.20,7.00,1305.0,W
25,MIL,EMP,WilliamHill,1.47,4.20,7.50,1311.0,W
25,MIL,EMP,WilliamHill,1.44,4.33,8.00,1316.0,W
25,MIL,EMP,WilliamHill,1.44,4.50,7.50,1319.0,W
25,MIL,EMP,WilliamHill,1.42,4.50,8.00,1322.0,W
25,MIL,EMP,WilliamHill,1.40,4.60,8.50,1327.0,W
25,MIL,EMP,WilliamHill,1.38,4.75,9.00,1333.0,W
25,MIL,EMP,WilliamHill,1.40,4.60,8.50,1357.0,W
25,MIL,EMP,WilliamHill,1.38,4.75,9.00,1473.0,W
25,MIL,EMP,WilliamHill,1.38,4.80,8.50,1482.0,W
25,MIL,EMP,WilliamHill,1.40,4.60,8.50,1491.0,W
25,MIL,EMP,WilliamHill,1.40,4.80,8.00,1583.0,W
25,MIL,EMP,WilliamHill,1.42,4.60,8.00,1733.0,W
25,MIL,EMP,WilliamHill,1.40,4.60,8.50,1737.0,W
25,MIL,EMP,WilliamHill,1.38,4.75,9.00,1741.0,W
