week,home,away,company,win_odds,draw_odds,lose_odds,odds_delta_time,result
12,FRO,FIO,Bet365,5.25,3.60,1.70,1607.0,D
12,FRO,FIO,Bet365,5.00,3.60,1.75,2361.0,D
12,FRO,FIO,Bet365,4.75,3.50,1.75,5948.0,D
12,FRO,FIO,Bet365,5.00,3.50,1.75,6028.0,D
12,FRO,FIO,Bet365,4.75,3.50,1.80,7172.0,D
12,FRO,FIO,Bet365,5.25,3.50,1.72,13692.0,D
12,FRO,FIO,Bet365,5.50,3.50,1.70,16322.0,D
12,FRO,FIO,Bet365,5.75,3.60,1.65,16358.0,D
12,FRO,FIO,Bet365,6.00,3.60,1.61,16884.0,D
12,FRO,FIO,WilliamHill,4.75,3.60,1.75,84.0,D
12,FRO,FIO,WilliamHill,4.80,3.70,1.73,91.0,D
12,FRO,FIO,WilliamHill,4.75,3.60,1.75,162.0,D
12,FRO,FIO,WilliamHill,4.80,3.70,1.73,182.0,D
12,FRO,FIO,WilliamHill,4.75,3.60,1.75,210.0,D
12,FRO,FIO,WilliamHill,4.80,3.70,1.73,309.0,D
12,FRO,FIO,WilliamHill,4.75,3.60,1.75,333.0,D
12,FRO,FIO,WilliamHill,4.80,3.70,1.73,364.0,D
12,FRO,FIO,WilliamHill,4.80,3.80,1.70,375.0,D
12,FRO,FIO,WilliamHill,4.80,3.70,1.73,384.0,D
12,FRO,FIO,WilliamHill,4.80,3.80,1.70,434.0,D
12,FRO,FIO,WilliamHill,4.80,3.70,1.73,459.0,D
12,FRO,FIO,WilliamHill,4.80,3.80,1.70,485.0,D
12,FRO,FIO,WilliamHill,4.80,3.70,1.73,684.0,D
12,FRO,FIO,WilliamHill,4.80,3.60,1.75,763.0,D
12,FRO,FIO,WilliamHill,4.80,3.70,1.73,829.0,D
12,FRO,FIO,WilliamHill,4.75,3.60,1.75,837.0,D
12,FRO,FIO,WilliamHill,4.80,3.60,1.75,869.0,D
12,FRO,FIO,WilliamHill,4.75,3.60,1.75,876.0,D
12,FRO,FIO,WilliamHill,4.80,3.60,1.75,944.0,D
12,FRO,FIO,WilliamHill,4.75,3.60,1.75,1010.0,D
12,FRO,FIO,WilliamHill,4.80,3.60,1.75,1021.0,D
12,FRO,FIO,WilliamHill,4.75,3.60,1.75,1523.0,D
12,FRO,FIO,WilliamHill,4.80,3.70,1.73,1613.0,D
12,FRO,FIO,WilliamHill,4.75,3.60,1.75,1635.0,D
12,FRO,FIO,WilliamHill,4.80,3.70,1.73,1667.0,D
12,FRO,FIO,WilliamHill,4.75,3.60,1.75,1683.0,D
12,FRO,FIO,WilliamHill,4.60,3.60,1.78,1764.0,D
12,FRO,FIO,WilliamHill,4.75,3.60,1.75,4215.0,D
12,FRO,FIO,WilliamHill,4.75,3.50,1.78,4231.0,D
12,FRO,FIO,WilliamHill,4.75,3.60,1.75,4723.0,D
12,FRO,FIO,WilliamHill,4.60,3.60,1.78,4850.0,D
12,FRO,FIO,WilliamHill,4.50,3.60,1.83,5811.0,D
12,FRO,FIO,WilliamHill,4.60,3.60,1.80,5954.0,D
12,FRO,FIO,WilliamHill,4.60,3.50,1.83,6024.0,D
12,FRO,FIO,WilliamHill,4.50,3.50,1.83,6155.0,D
12,FRO,FIO,WilliamHill,4.50,3.50,1.85,7277.0,D
12,FRO,FIO,WilliamHill,4.60,3.50,1.83,9268.0,D
12,FRO,FIO,WilliamHill,4.60,3.60,1.80,15934.0,D
12,FRO,FIO,WilliamHill,4.50,3.50,1.83,16226.0,D
12,FRO,FIO,WilliamHill,4.50,3.60,1.83,16346.0,D
12,FRO,FIO,WilliamHill,4.50,3.50,1.83,16348.0,D
12,FRO,FIO,WilliamHill,4.50,3.70,1.80,16351.0,D
12,FRO,FIO,WilliamHill,4.60,3.70,1.78,16361.0,D
12,FRO,FIO,WilliamHill,4.80,3.70,1.75,16365.0,D
12,FRO,FIO,WilliamHill,5.00,3.80,1.70,16514.0,D
12,FRO,FIO,WilliamHill,5.25,3.90,1.67,16517.0,D
12,FRO,FIO,WilliamHill,5.25,3.80,1.67,16628.0,D
12,FRO,FIO,WilliamHill,5.25,3.90,1.67,16631.0,D
12,FRO,FIO,WilliamHill,5.25,3.80,1.67,16687.0,D
12,FRO,FIO,WilliamHill,5.25,3.90,1.67,16688.0,D
12,FRO,FIO,WilliamHill,5.25,3.80,1.67,16690.0,D
12,FRO,FIO,WilliamHill,5.25,3.90,1.67,16693.0,D
12,FRO,FIO,WilliamHill,5.25,3.80,1.67,16751.0,D
12,FRO,FIO,WilliamHill,5.25,3.90,1.67,16754.0,D
12,FRO,FIO,WilliamHill,5.50,3.80,1.65,16794.0,D
12,FRO,FIO,WilliamHill,5.25,3.90,1.65,16795.0,D
12,FRO,FIO,WilliamHill,5.80,3.90,1.61,16861.0,D
12,FRO,FIO,Bwin,5.25,3.60,1.72,200.0,D
12,FRO,FIO,Bwin,5.25,3.70,1.70,836.0,D
12,FRO,FIO,Bwin,4.75,3.70,1.75,1031.0,D
12,FRO,FIO,Bwin,4.60,3.50,1.75,7302.0,D
12,FRO,FIO,Bwin,4.75,3.60,1.72,15690.0,D
12,FRO,FIO,12Bet,4.80,3.50,1.80,60.0,D
12,FRO,FIO,12Bet,4.90,3.55,1.78,61.0,D
12,FRO,FIO,12Bet,4.90,3.50,1.78,63.0,D
12,FRO,FIO,12Bet,4.80,3.50,1.80,64.0,D
12,FRO,FIO,12Bet,4.70,3.50,1.81,64.0,D
12,FRO,FIO,12Bet,4.85,3.50,1.79,66.0,D
12,FRO,FIO,12Bet,4.70,3.50,1.81,66.0,D
12,FRO,FIO,12Bet,4.85,3.50,1.79,67.0,D
12,FRO,FIO,12Bet,4.70,3.50,1.81,68.0,D
12,FRO,FIO,12Bet,4.95,3.50,1.77,69.0,D
12,FRO,FIO,12Bet,4.90,3.55,1.77,69.0,D
12,FRO,FIO,12Bet,4.80,3.50,1.79,71.0,D
12,FRO,FIO,12Bet,4.70,3.50,1.81,72.0,D
12,FRO,FIO,12Bet,4.80,3.50,1.79,73.0,D
12,FRO,FIO,12Bet,4.80,3.55,1.79,75.0,D
12,FRO,FIO,12Bet,4.75,3.55,1.79,78.0,D
12,FRO,FIO,12Bet,4.65,3.50,1.81,78.0,D
12,FRO,FIO,12Bet,4.90,3.55,1.77,150.0,D
12,FRO,FIO,12Bet,5.00,3.55,1.76,159.0,D
12,FRO,FIO,12Bet,4.85,3.55,1.78,161.0,D
12,FRO,FIO,12Bet,5.00,3.55,1.76,203.0,D
12,FRO,FIO,12Bet,4.95,3.55,1.77,208.0,D
12,FRO,FIO,12Bet,5.00,3.55,1.77,210.0,D
12,FRO,FIO,12Bet,5.10,3.55,1.75,216.0,D
12,FRO,FIO,12Bet,5.20,3.55,1.74,227.0,D
12,FRO,FIO,12Bet,5.10,3.50,1.76,252.0,D
12,FRO,FIO,12Bet,5.00,3.55,1.76,256.0,D
12,FRO,FIO,12Bet,5.10,3.55,1.76,267.0,D
12,FRO,FIO,12Bet,5.00,3.55,1.76,269.0,D
12,FRO,FIO,12Bet,5.10,3.55,1.76,314.0,D
12,FRO,FIO,12Bet,5.10,3.50,1.76,324.0,D
12,FRO,FIO,12Bet,5.10,3.55,1.76,363.0,D
12,FRO,FIO,12Bet,5.20,3.55,1.74,378.0,D
12,FRO,FIO,12Bet,5.10,3.55,1.75,404.0,D
12,FRO,FIO,12Bet,5.00,3.60,1.75,427.0,D
12,FRO,FIO,12Bet,5.10,3.55,1.75,428.0,D
12,FRO,FIO,12Bet,4.90,3.70,1.74,440.0,D
12,FRO,FIO,12Bet,4.90,3.65,1.74,447.0,D
12,FRO,FIO,12Bet,4.80,3.65,1.76,457.0,D
12,FRO,FIO,12Bet,4.80,3.65,1.77,501.0,D
12,FRO,FIO,12Bet,4.90,3.65,1.75,555.0,D
12,FRO,FIO,12Bet,4.95,3.65,1.74,613.0,D
12,FRO,FIO,12Bet,5.10,3.65,1.72,619.0,D
12,FRO,FIO,12Bet,4.95,3.65,1.74,631.0,D
12,FRO,FIO,12Bet,5.00,3.65,1.73,667.0,D
12,FRO,FIO,12Bet,4.85,3.65,1.76,683.0,D
12,FRO,FIO,12Bet,4.90,3.65,1.75,722.0,D
12,FRO,FIO,12Bet,4.85,3.65,1.76,738.0,D
12,FRO,FIO,12Bet,4.80,3.60,1.77,752.0,D
12,FRO,FIO,12Bet,4.85,3.65,1.76,757.0,D
12,FRO,FIO,12Bet,4.75,3.60,1.78,778.0,D
12,FRO,FIO,12Bet,4.95,3.65,1.74,782.0,D
12,FRO,FIO,12Bet,5.00,3.65,1.73,794.0,D
12,FRO,FIO,12Bet,4.80,3.60,1.77,911.0,D
12,FRO,FIO,12Bet,4.75,3.65,1.77,943.0,D
12,FRO,FIO,12Bet,4.80,3.65,1.76,1168.0,D
12,FRO,FIO,12Bet,4.65,3.50,1.76,1339.0,D
12,FRO,FIO,12Bet,4.60,3.45,1.77,1711.0,D
12,FRO,FIO,12Bet,4.65,3.50,1.76,1811.0,D
12,FRO,FIO,12Bet,4.70,3.45,1.76,3862.0,D
12,FRO,FIO,12Bet,4.80,3.45,1.75,4204.0,D
12,FRO,FIO,12Bet,4.70,3.45,1.77,4524.0,D
12,FRO,FIO,12Bet,4.95,3.50,1.73,4722.0,D
12,FRO,FIO,12Bet,4.80,3.45,1.75,4862.0,D
12,FRO,FIO,12Bet,4.60,3.40,1.79,4863.0,D
12,FRO,FIO,12Bet,4.80,3.45,1.75,4863.0,D
12,FRO,FIO,12Bet,4.60,3.40,1.79,5953.0,D
12,FRO,FIO,12Bet,4.70,3.45,1.77,5954.0,D
12,FRO,FIO,12Bet,4.60,3.40,1.79,5954.0,D
12,FRO,FIO,12Bet,4.70,3.45,1.77,5966.0,D
12,FRO,FIO,12Bet,4.60,3.40,1.79,6854.0,D
12,FRO,FIO,12Bet,4.50,3.40,1.81,7207.0,D
12,FRO,FIO,12Bet,3.80,3.50,1.81,7213.0,D
12,FRO,FIO,12Bet,3.90,3.50,1.79,7224.0,D
12,FRO,FIO,12Bet,3.95,3.50,1.78,7275.0,D
12,FRO,FIO,12Bet,4.15,3.55,1.73,13690.0,D
12,FRO,FIO,12Bet,4.40,3.60,1.68,16360.0,D
12,FRO,FIO,12Bet,4.30,3.60,1.69,16361.0,D
12,FRO,FIO,12Bet,4.40,3.60,1.68,16362.0,D
12,FRO,FIO,12Bet,4.30,3.60,1.69,16364.0,D
12,FRO,FIO,12Bet,4.60,3.70,1.63,16389.0,D
12,FRO,FIO,12Bet,4.90,3.75,1.59,16599.0,D
12,TOR,PAR,Bet365,1.45,4.00,8.00,79.0,L
12,TOR,PAR,Bet365,1.44,4.20,8.50,3460.0,L
12,TOR,PAR,Bet365,1.44,4.20,7.50,8572.0,L
12,TOR,PAR,Bet365,1.45,4.20,7.50,8616.0,L
12,TOR,PAR,Bet365,1.53,4.00,6.50,17468.0,L
12,TOR,PAR,Bet365,1.57,3.80,6.00,17695.0,L
12,TOR,PAR,Bet365,1.61,3.80,5.50,17864.0,L
12,TOR,PAR,Bet365,1.66,3.75,5.00,17904.0,L
12,TOR,PAR,Bet365,1.72,3.60,4.75,17990.0,L
12,TOR,PAR,WilliamHill,1.52,4.20,6.50,67.0,L
12,TOR,PAR,WilliamHill,1.47,4.20,7.50,80.0,L
12,TOR,PAR,WilliamHill,1.44,4.40,7.50,91.0,L
12,TOR,PAR,WilliamHill,1.44,4.50,7.50,114.0,L
12,TOR,PAR,WilliamHill,1.47,4.40,7.00,223.0,L
12,TOR,PAR,WilliamHill,1.44,4.50,7.50,268.0,L
12,TOR,PAR,WilliamHill,1.47,4.40,7.00,311.0,L
12,TOR,PAR,WilliamHill,1.47,4.50,7.00,366.0,L
12,TOR,PAR,WilliamHill,1.44,4.50,7.50,406.0,L
12,TOR,PAR,WilliamHill,1.44,4.60,7.00,412.0,L
12,TOR,PAR,WilliamHill,1.42,4.75,7.50,421.0,L
12,TOR,PAR,WilliamHill,1.44,4.60,7.00,567.0,L
12,TOR,PAR,WilliamHill,1.44,4.50,7.50,620.0,L
12,TOR,PAR,WilliamHill,1.44,4.60,7.00,678.0,L
12,TOR,PAR,WilliamHill,1.44,4.50,7.50,771.0,L
12,TOR,PAR,WilliamHill,1.47,4.40,7.00,958.0,L
12,TOR,PAR,WilliamHill,1.44,4.50,7.50,993.0,L
12,TOR,PAR,WilliamHill,1.44,4.60,7.00,1104.0,L
12,TOR,PAR,WilliamHill,1.44,4.50,7.50,1231.0,L
12,TOR,PAR,WilliamHill,1.47,4.40,7.00,1245.0,L
12,TOR,PAR,WilliamHill,1.47,4.33,7.00,1317.0,L
12,TOR,PAR,WilliamHill,1.47,4.40,7.00,2920.0,L
12,TOR,PAR,WilliamHill,1.47,4.33,7.00,3358.0,L
12,TOR,PAR,WilliamHill,1.47,4.40,7.00,4352.0,L
12,TOR,PAR,WilliamHill,1.47,4.50,6.50,4362.0,L
12,TOR,PAR,WilliamHill,1.47,4.40,7.00,5863.0,L
12,TOR,PAR,WilliamHill,1.47,4.50,7.00,7079.0,L
12,TOR,PAR,WilliamHill,1.47,4.40,7.00,7370.0,L
12,TOR,PAR,WilliamHill,1.47,4.33,7.00,7430.0,L
12,TOR,PAR,WilliamHill,1.47,4.40,7.00,7434.0,L
12,TOR,PAR,WilliamHill,1.47,4.50,7.00,7505.0,L
12,TOR,PAR,WilliamHill,1.47,4.40,7.00,7960.0,L
12,TOR,PAR,WilliamHill,1.44,4.60,7.00,7999.0,L
12,TOR,PAR,WilliamHill,1.44,4.50,7.50,8284.0,L
12,TOR,PAR,WilliamHill,1.44,4.60,7.00,8344.0,L
12,TOR,PAR,WilliamHill,1.44,4.50,7.50,8573.0,L
12,TOR,PAR,WilliamHill,1.47,4.40,7.00,8612.0,L
12,TOR,PAR,WilliamHill,1.47,4.33,7.00,8619.0,L
12,TOR,PAR,WilliamHill,1.52,4.20,6.50,8855.0,L
12,TOR,PAR,WilliamHill,1.53,4.20,6.50,13128.0,L
12,TOR,PAR,WilliamHill,1.55,4.00,6.50,14800.0,L
12,TOR,PAR,WilliamHill,1.53,4.20,6.50,17471.0,L
12,TOR,PAR,WilliamHill,1.57,4.00,6.00,17475.0,L
12,TOR,PAR,WilliamHill,1.60,3.90,6.00,17624.0,L
12,TOR,PAR,WilliamHill,1.60,4.00,5.80,17694.0,L
12,TOR,PAR,WilliamHill,1.61,3.90,5.80,17696.0,L
12,TOR,PAR,WilliamHill,1.61,4.00,5.50,17711.0,L
12,TOR,PAR,WilliamHill,1.63,3.90,5.50,17842.0,L
12,TOR,PAR,WilliamHill,1.63,3.80,5.80,17843.0,L
12,TOR,PAR,WilliamHill,1.65,3.80,5.50,17844.0,L
12,TOR,PAR,WilliamHill,1.65,3.90,5.25,17866.0,L
12,TOR,PAR,WilliamHill,1.67,3.90,5.25,17897.0,L
12,TOR,PAR,WilliamHill,1.70,3.90,5.00,17901.0,L
