week,home,away,company,win_odds,draw_odds,lose_odds,odds_delta_time,result
13,UDI,ROM,Bet365,4.00,3.40,2.00,73.0,W
13,UDI,ROM,Bet365,4.20,3.50,1.90,82.0,W
13,UDI,ROM,Bet365,4.10,3.60,1.90,133.0,W
13,UDI,ROM,Bet365,4.33,3.60,1.85,1060.0,W
13,UDI,ROM,Bet365,4.60,3.60,1.80,1432.0,W
13,UDI,ROM,Bet365,4.50,3.60,1.83,3714.0,W
13,UDI,ROM,Bet365,4.33,3.60,1.80,3893.0,W
13,UDI,ROM,Bet365,4.75,3.60,1.75,17081.0,W
13,UDI,ROM,Bet365,4.50,3.50,1.80,27457.0,W
13,UDI,ROM,WilliamHill,3.60,3.40,2.10,66.0,W
13,UDI,ROM,WilliamHill,3.75,3.50,2.00,79.0,W
13,UDI,ROM,WilliamHill,3.80,3.50,2.00,92.0,W
13,UDI,ROM,WilliamHill,3.70,3.60,2.00,104.0,W
13,UDI,ROM,WilliamHill,3.80,3.60,1.95,113.0,W
13,UDI,ROM,WilliamHill,3.70,3.60,2.00,127.0,W
13,UDI,ROM,WilliamHill,3.90,3.70,1.91,140.0,W
13,UDI,ROM,WilliamHill,4.00,3.70,1.88,164.0,W
13,UDI,ROM,WilliamHill,4.00,3.75,1.88,179.0,W
13,UDI,ROM,WilliamHill,4.00,3.70,1.88,190.0,W
13,UDI,ROM,WilliamHill,3.90,3.70,1.91,201.0,W
13,UDI,ROM,WilliamHill,4.00,3.60,1.91,218.0,W
13,UDI,ROM,WilliamHill,4.00,3.70,1.88,229.0,W
13,UDI,ROM,WilliamHill,4.00,3.75,1.88,240.0,W
13,UDI,ROM,WilliamHill,4.20,3.75,1.85,267.0,W
13,UDI,ROM,WilliamHill,4.00,3.75,1.88,275.0,W
13,UDI,ROM,WilliamHill,4.20,3.75,1.85,298.0,W
13,UDI,ROM,WilliamHill,4.20,3.75,1.83,309.0,W
13,UDI,ROM,WilliamHill,4.00,3.80,1.85,352.0,W
13,UDI,ROM,WilliamHill,4.20,3.75,1.85,419.0,W
13,UDI,ROM,WilliamHill,4.20,3.70,1.85,517.0,W
13,UDI,ROM,WilliamHill,4.20,3.60,1.88,1054.0,W
13,UDI,ROM,WilliamHill,4.00,3.70,1.88,1062.0,W
13,UDI,ROM,WilliamHill,4.20,3.70,1.85,1399.0,W
13,UDI,ROM,WilliamHill,4.20,3.75,1.83,1414.0,W
