week,home,away,company,win_odds,draw_odds,lose_odds,odds_delta_time,result
35,JUV,TOR,Bet365,1.61,3.75,6.00,310.0,D
35,JUV,TOR,Bet365,1.66,3.60,5.75,371.0,D
35,JUV,TOR,Bet365,1.61,3.75,6.00,1622.0,D
35,JUV,TOR,Bet365,1.70,3.60,5.50,2504.0,D
35,JUV,TOR,Bet365,1.65,3.60,5.50,5860.0,D
35,JUV,TOR,Bet365,1.66,3.75,5.00,7109.0,D
35,JUV,TOR,Bet365,1.70,3.75,4.75,8436.0,D
35,JUV,TOR,Bet365,1.72,3.60,4.75,8518.0,D
35,JUV,TOR,Bet365,1.75,3.60,4.75,11658.0,D
35,JUV,TOR,Bet365,1.80,3.50,4.50,14378.0,D
35,JUV,TOR,WilliamHill,1.57,3.90,6.50,3.0,D
35,JUV,TOR,WilliamHill,1.57,3.80,6.50,19.0,D
35,JUV,TOR,WilliamHill,1.60,3.80,6.00,23.0,D
35,JUV,TOR,WilliamHill,1.61,3.80,6.00,27.0,D
35,JUV,TOR,WilliamHill,1.61,3.75,6.00,31.0,D
35,JUV,TOR,WilliamHill,1.63,3.70,6.00,42.0,D
35,JUV,TOR,WilliamHill,1.65,3.70,5.80,46.0,D
35,JUV,TOR,WilliamHill,1.65,3.60,6.00,54.0,D
35,JUV,TOR,WilliamHill,1.63,3.70,6.00,78.0,D
35,JUV,TOR,WilliamHill,1.63,3.60,6.00,82.0,D
35,JUV,TOR,WilliamHill,1.63,3.70,6.00,90.0,D
35,JUV,TOR,WilliamHill,1.63,3.60,6.00,111.0,D
35,JUV,TOR,WilliamHill,1.63,3.70,6.00,120.0,D
35,JUV,TOR,WilliamHill,1.65,3.60,6.00,125.0,D
35,JUV,TOR,WilliamHill,1.63,3.60,6.00,172.0,D
35,JUV,TOR,WilliamHill,1.65,3.60,6.00,243.0,D
35,JUV,TOR,WilliamHill,1.63,3.70,6.00,299.0,D
35,JUV,TOR,WilliamHill,1.65,3.70,5.80,304.0,D
35,JUV,TOR,WilliamHill,1.65,3.60,6.00,308.0,D
35,JUV,TOR,WilliamHill,1.67,3.60,5.80,438.0,D
35,JUV,TOR,WilliamHill,1.65,3.60,6.00,513.0,D
35,JUV,TOR,WilliamHill,1.67,3.60,5.80,520.0,D
35,JUV,TOR,WilliamHill,1.65,3.60,6.00,586.0,D
35,JUV,TOR,WilliamHill,1.67,3.60,5.80,615.0,D
35,JUV,TOR,WilliamHill,1.65,3.60,6.00,683.0,D
35,JUV,TOR,WilliamHill,1.63,3.70,6.00,690.0,D
35,JUV,TOR,WilliamHill,1.65,3.70,5.80,697.0,D
35,JUV,TOR,WilliamHill,1.65,3.60,6.00,700.0,D
35,JUV,TOR,WilliamHill,1.63,3.70,6.00,704.0,D
35,JUV,TOR,WilliamHill,1.65,3.70,5.80,732.0,D
35,JUV,TOR,WilliamHill,1.63,3.70,6.00,736.0,D
35,JUV,TOR,WilliamHill,1.65,3.70,5.80,753.0,D
35,JUV,TOR,WilliamHill,1.63,3.70,6.00,760.0,D
35,JUV,TOR,WilliamHill,1.65,3.70,5.80,770.0,D
35,JUV,TOR,WilliamHill,1.63,3.70,6.00,1597.0,D
35,JUV,TOR,WilliamHill,1.63,3.75,5.80,1601.0,D
35,JUV,TOR,WilliamHill,1.65,3.70,5.80,1633.0,D
35,JUV,TOR,WilliamHill,1.67,3.70,5.50,1637.0,D
35,JUV,TOR,WilliamHill,1.67,3.60,5.80,2305.0,D
35,JUV,TOR,WilliamHill,1.70,3.60,5.50,5559.0,D
35,JUV,TOR,WilliamHill,1.73,3.60,5.25,5562.0,D
35,JUV,TOR,WilliamHill,1.70,3.60,5.50,5767.0,D
35,JUV,TOR,WilliamHill,1.67,3.70,5.50,5872.0,D
35,JUV,TOR,WilliamHill,1.65,3.70,5.80,5872.0,D
35,JUV,TOR,WilliamHill,1.63,3.75,5.80,6525.0,D
35,JUV,TOR,WilliamHill,1.61,3.75,6.00,6527.0,D
35,JUV,TOR,WilliamHill,1.60,3.80,6.00,6797.0,D
35,JUV,TOR,WilliamHill,1.61,3.80,5.80,6894.0,D
35,JUV,TOR,WilliamHill,1.65,3.80,5.50,6931.0,D
35,JUV,TOR,WilliamHill,1.65,3.75,5.50,7201.0,D
35,JUV,TOR,WilliamHill,1.67,3.75,5.50,7219.0,D
35,JUV,TOR,WilliamHill,1.65,3.80,5.50,7242.0,D
35,JUV,TOR,WilliamHill,1.65,3.75,5.50,7244.0,D
35,JUV,TOR,WilliamHill,1.70,3.70,5.25,7865.0,D
35,JUV,TOR,WilliamHill,1.70,3.60,5.50,8440.0,D
35,JUV,TOR,WilliamHill,1.75,3.50,5.25,8521.0,D
