week,home,away,company,win_odds,draw_odds,lose_odds,odds_delta_time,result
14,SPA,EMP,Bet365,2.37,3.20,3.10,290.0,D
14,SPA,EMP,Bet365,2.40,3.20,3.00,291.0,D
14,SPA,EMP,Bet365,2.37,3.20,3.10,291.0,D
14,SPA,EMP,Bet365,2.40,3.20,3.00,320.0,D
14,SPA,EMP,Bet365,2.37,3.20,3.10,381.0,D
14,SPA,EMP,Bet365,2.40,3.30,3.00,3537.0,D
14,SPA,EMP,Bet365,2.40,3.25,2.90,7796.0,D
14,SPA,EMP,Bet365,2.37,3.25,3.00,28326.0,D
14,SPA,EMP,Bet365,2.25,3.20,3.00,28700.0,D
14,SPA,EMP,WilliamHill,2.45,3.10,3.10,65.0,D
14,SPA,EMP,WilliamHill,2.40,3.10,3.20,77.0,D
14,SPA,EMP,WilliamHill,2.40,3.20,3.10,214.0,D
14,SPA,EMP,WilliamHill,2.45,3.10,3.10,266.0,D
14,SPA,EMP,WilliamHill,2.40,3.20,3.10,280.0,D
14,SPA,EMP,WilliamHill,2.45,3.10,3.10,295.0,D
14,SPA,EMP,WilliamHill,2.40,3.20,3.10,353.0,D
14,SPA,EMP,WilliamHill,2.37,3.20,3.20,419.0,D
14,SPA,EMP,WilliamHill,2.40,3.20,3.10,1416.0,D
14,SPA,EMP,WilliamHill,2.40,3.25,3.10,1497.0,D
14,SPA,EMP,WilliamHill,2.45,3.25,3.00,1624.0,D
14,SPA,EMP,WilliamHill,2.40,3.30,3.00,1685.0,D
14,SPA,EMP,WilliamHill,2.40,3.20,3.10,1748.0,D
14,SPA,EMP,WilliamHill,2.45,3.25,3.00,2675.0,D
14,SPA,EMP,WilliamHill,2.40,3.30,3.00,3012.0,D
14,SPA,EMP,WilliamHill,2.50,3.30,2.90,4623.0,D
14,SPA,EMP,WilliamHill,2.45,3.25,3.00,7492.0,D
14,SPA,EMP,WilliamHill,2.50,3.20,3.00,7536.0,D
14,SPA,EMP,WilliamHill,2.45,3.20,3.00,7612.0,D
14,SPA,EMP,WilliamHill,2.45,3.25,3.00,8002.0,D
14,SPA,EMP,WilliamHill,2.40,3.20,3.10,8113.0,D
14,SPA,EMP,WilliamHill,2.45,3.25,3.00,8114.0,D
14,SPA,EMP,WilliamHill,2.40,3.25,3.10,8155.0,D
14,SPA,EMP,WilliamHill,2.45,3.25,3.00,8552.0,D
14,SPA,EMP,WilliamHill,2.40,3.25,3.10,8690.0,D
14,SPA,EMP,WilliamHill,2.40,3.20,3.10,13878.0,D
14,SPA,EMP,WilliamHill,2.37,3.25,3.10,14801.0,D
