week,home,away,company,win_odds,draw_odds,lose_odds,odds_delta_time,result
11,NAP,EMP,Bet365,1.22,6.50,13.00,241.0,W
11,NAP,EMP,Bet365,1.20,7.00,15.00,408.0,W
11,NAP,EMP,Bet365,1.25,6.50,10.00,1634.0,W
11,NAP,EMP,Bet365,1.28,6.50,8.50,2203.0,W
11,NAP,EMP,Bet365,1.25,6.00,10.00,3097.0,W
11,NAP,EMP,Bet365,1.22,6.00,13.00,3859.0,W
11,NAP,EMP,Bet365,1.25,6.00,11.00,4541.0,W
11,NAP,EMP,Bet365,1.28,5.75,9.00,15052.0,W
11,NAP,EMP,Bet365,1.25,6.00,10.00,15655.0,W
11,NAP,EMP,Bet365,1.25,5.50,10.00,16309.0,W
11,NAP,EMP,Bet365,1.25,5.75,11.00,16364.0,W
11,NAP,EMP,WilliamHill,1.24,6.50,11.00,26.0,W
11,NAP,EMP,WilliamHill,1.22,6.50,12.00,39.0,W
11,NAP,EMP,WilliamHill,1.24,6.50,11.00,77.0,W
11,NAP,EMP,WilliamHill,1.22,6.50,12.00,177.0,W
11,NAP,EMP,WilliamHill,1.24,6.50,11.00,220.0,W
11,NAP,EMP,WilliamHill,1.22,6.50,12.00,229.0,W
11,NAP,EMP,WilliamHill,1.24,6.50,11.00,254.0,W
11,NAP,EMP,WilliamHill,1.22,6.50,12.00,282.0,W
11,NAP,EMP,WilliamHill,1.22,6.50,13.00,297.0,W
11,NAP,EMP,WilliamHill,1.20,7.00,13.00,305.0,W
11,NAP,EMP,WilliamHill,1.22,6.50,13.00,398.0,W
11,NAP,EMP,WilliamHill,1.22,6.50,12.00,424.0,W
11,NAP,EMP,WilliamHill,1.24,6.50,12.00,637.0,W
11,NAP,EMP,WilliamHill,1.25,6.00,12.00,727.0,W
11,NAP,EMP,WilliamHill,1.24,6.50,11.00,754.0,W
11,NAP,EMP,WilliamHill,1.25,6.00,12.00,777.0,W
11,NAP,EMP,WilliamHill,1.27,6.00,10.00,828.0,W
11,NAP,EMP,WilliamHill,1.27,6.00,11.00,832.0,W
11,NAP,EMP,WilliamHill,1.27,6.00,10.00,848.0,W
11,NAP,EMP,WilliamHill,1.27,6.00,11.00,861.0,W
11,NAP,EMP,WilliamHill,1.27,6.00,10.00,895.0,W
11,NAP,EMP,WilliamHill,1.27,6.00,11.00,992.0,W
11,NAP,EMP,WilliamHill,1.27,6.00,10.00,1648.0,W
11,NAP,EMP,WilliamHill,1.25,6.50,10.00,2081.0,W
11,NAP,EMP,WilliamHill,1.22,7.00,11.00,2246.0,W
11,NAP,EMP,WilliamHill,1.24,6.50,11.00,4202.0,W
11,NAP,EMP,WilliamHill,1.24,6.00,12.00,4541.0,W
11,NAP,EMP,WilliamHill,1.24,6.50,11.00,4551.0,W
11,NAP,EMP,WilliamHill,1.24,6.00,12.00,4638.0,W
11,NAP,EMP,WilliamHill,1.25,6.00,11.00,5584.0,W
11,NAP,EMP,WilliamHill,1.27,5.80,10.00,5748.0,W
11,NAP,EMP,WilliamHill,1.27,6.00,9.50,5750.0,W
11,NAP,EMP,WilliamHill,1.27,5.80,10.00,5752.0,W
11,NAP,EMP,WilliamHill,1.27,6.00,9.50,8884.0,W
11,NAP,EMP,WilliamHill,1.29,5.80,9.50,9008.0,W
11,NAP,EMP,WilliamHill,1.28,5.80,9.50,9164.0,W
11,NAP,EMP,WilliamHill,1.27,6.00,9.50,9236.0,W
11,NAP,EMP,WilliamHill,1.28,5.80,9.50,9260.0,W
11,NAP,EMP,WilliamHill,1.32,5.50,9.00,13798.0,W
11,NAP,EMP,WilliamHill,1.30,5.80,9.00,13810.0,W
11,NAP,EMP,WilliamHill,1.32,5.50,9.00,14840.0,W
11,NAP,EMP,WilliamHill,1.30,5.80,9.00,15052.0,W
11,NAP,EMP,WilliamHill,1.28,6.00,9.50,15053.0,W
11,NAP,EMP,WilliamHill,1.28,5.80,10.00,15057.0,W
11,NAP,EMP,WilliamHill,1.27,6.00,10.00,16280.0,W
11,NAP,EMP,WilliamHill,1.28,6.00,9.50,16311.0,W
11,NAP,EMP,WilliamHill,1.27,6.50,9.50,16313.0,W
11,NAP,EMP,WilliamHill,1.25,6.50,10.00,16330.0,W
11,NAP,EMP,Bwin,1.22,6.75,12.50,332.0,W
