week,home,away,company,win_odds,draw_odds,lose_odds,odds_delta_time,result
37,UDI,SPA,Bet365,1.57,4.00,6.00,221.0,W
37,UDI,SPA,Bet365,1.53,4.20,6.00,2901.0,W
37,UDI,SPA,Bet365,1.50,4.20,6.50,2983.0,W
37,UDI,SPA,Bet365,1.57,4.00,6.00,3469.0,W
37,UDI,SPA,Bet365,1.53,4.10,6.00,4334.0,W
37,UDI,SPA,Bet365,1.57,4.00,5.75,5976.0,W
37,UDI,SPA,Bet365,1.53,4.50,5.75,6658.0,W
37,UDI,SPA,WilliamHill,1.55,4.20,6.00,4.0,W
37,UDI,SPA,WilliamHill,1.55,4.00,6.50,15.0,W
37,UDI,SPA,WilliamHill,1.57,4.00,6.00,84.0,W
37,UDI,SPA,WilliamHill,1.60,3.90,6.00,120.0,W
37,UDI,SPA,WilliamHill,1.57,3.90,6.00,128.0,W
37,UDI,SPA,WilliamHill,1.60,3.90,6.00,181.0,W
37,UDI,SPA,WilliamHill,1.60,3.90,5.80,188.0,W
37,UDI,SPA,WilliamHill,1.57,3.90,6.00,211.0,W
37,UDI,SPA,WilliamHill,1.60,3.90,5.80,214.0,W
37,UDI,SPA,WilliamHill,1.57,4.00,6.00,218.0,W
37,UDI,SPA,WilliamHill,1.60,4.00,5.80,222.0,W
37,UDI,SPA,WilliamHill,1.57,4.00,6.00,397.0,W
37,UDI,SPA,WilliamHill,1.55,4.00,6.50,761.0,W
37,UDI,SPA,WilliamHill,1.53,4.20,6.50,800.0,W
37,UDI,SPA,WilliamHill,1.55,4.00,6.50,808.0,W
37,UDI,SPA,WilliamHill,1.53,4.20,6.50,886.0,W
37,UDI,SPA,WilliamHill,1.55,4.00,6.50,953.0,W
37,UDI,SPA,WilliamHill,1.53,4.20,6.50,1225.0,W
37,UDI,SPA,WilliamHill,1.52,4.20,6.50,1345.0,W
37,UDI,SPA,WilliamHill,1.55,4.00,6.50,1348.0,W
37,UDI,SPA,WilliamHill,1.53,4.20,6.50,1411.0,W
37,UDI,SPA,WilliamHill,1.55,4.20,6.00,1426.0,W
37,UDI,SPA,WilliamHill,1.53,4.20,6.50,1461.0,W
37,UDI,SPA,WilliamHill,1.55,4.20,6.00,1611.0,W
37,UDI,SPA,WilliamHill,1.53,4.20,6.50,1624.0,W
37,UDI,SPA,WilliamHill,1.55,4.20,6.00,1649.0,W
37,UDI,SPA,WilliamHill,1.55,4.00,6.50,1698.0,W
37,UDI,SPA,WilliamHill,1.53,4.20,6.50,1707.0,W
37,UDI,SPA,WilliamHill,1.55,4.20,6.00,1810.0,W
37,UDI,SPA,WilliamHill,1.53,4.20,6.50,1990.0,W
37,UDI,SPA,WilliamHill,1.52,4.20,6.50,2087.0,W
37,UDI,SPA,WilliamHill,1.53,4.00,6.50,2678.0,W
37,UDI,SPA,WilliamHill,1.53,4.20,6.50,2682.0,W
37,UDI,SPA,WilliamHill,1.53,4.00,7.00,2714.0,W
37,UDI,SPA,WilliamHill,1.55,4.00,6.50,5449.0,W
37,UDI,SPA,WilliamHill,1.57,3.90,6.50,5464.0,W
37,UDI,SPA,WilliamHill,1.55,4.00,6.50,5567.0,W
37,UDI,SPA,WilliamHill,1.57,4.00,6.00,5633.0,W
37,UDI,SPA,WilliamHill,1.57,3.90,6.50,5665.0,W
37,UDI,SPA,WilliamHill,1.55,4.00,6.50,5667.0,W
37,UDI,SPA,WilliamHill,1.57,4.00,6.00,5703.0,W
37,UDI,SPA,WilliamHill,1.57,3.90,6.50,5733.0,W
37,UDI,SPA,WilliamHill,1.57,4.00,6.00,5758.0,W
37,UDI,SPA,WilliamHill,1.55,4.00,6.50,5772.0,W
37,UDI,SPA,WilliamHill,1.57,4.00,6.00,5775.0,W
37,UDI,SPA,WilliamHill,1.55,4.00,6.50,5952.0,W
37,UDI,SPA,WilliamHill,1.57,4.00,6.00,5962.0,W
37,UDI,SPA,WilliamHill,1.57,3.90,6.50,5964.0,W
37,UDI,SPA,WilliamHill,1.57,4.00,6.00,5994.0,W
37,UDI,SPA,WilliamHill,1.55,4.20,6.00,5996.0,W
37,UDI,SPA,WilliamHill,1.53,4.20,6.50,5998.0,W
37,UDI,SPA,WilliamHill,1.52,4.20,6.50,6193.0,W
37,UDI,SPA,WilliamHill,1.50,4.20,7.00,6294.0,W
37,UDI,SPA,WilliamHill,1.52,4.20,6.50,6303.0,W
37,UDI,SPA,WilliamHill,1.50,4.20,7.00,6412.0,W
37,UDI,SPA,WilliamHill,1.52,4.20,6.50,6418.0,W
37,UDI,SPA,WilliamHill,1.50,4.20,7.00,6489.0,W
37,UDI,SPA,Bwin,1.57,4.00,6.00,2055.0,W
37,UDI,SPA,Bwin,1.55,3.90,6.00,5666.0,W
37,UDI,SPA,Bwin,1.50,4.20,6.00,6053.0,W
37,UDI,SPA,12Bet,1.56,4.00,6.30,1.0,W
37,UDI,SPA,12Bet,1.56,3.95,6.40,4.0,W
37,UDI,SPA,12Bet,1.56,4.00,6.30,8.0,W
37,UDI,SPA,12Bet,1.57,3.95,6.20,10.0,W
37,UDI,SPA,12Bet,1.57,4.00,6.10,14.0,W
37,UDI,SPA,12Bet,1.57,3.95,6.20,17.0,W
37,UDI,SPA,12Bet,1.57,4.00,6.10,21.0,W
37,UDI,SPA,12Bet,1.57,4.00,6.00,24.0,W
37,UDI,SPA,12Bet,1.57,4.00,6.10,60.0,W
