week,home,away,company,win_odds,draw_odds,lose_odds,odds_delta_time,result
19,JUV,SAM,Bet365,1.20,6.50,13.00,113.0,W
19,JUV,SAM,Bet365,1.22,6.50,13.00,174.0,W
19,JUV,SAM,Bet365,1.20,6.50,15.00,281.0,W
19,JUV,SAM,Bet365,1.22,6.50,13.00,1970.0,W
19,JUV,SAM,Bet365,1.20,6.50,13.00,2924.0,W
19,JUV,SAM,Bet365,1.20,7.00,11.00,3486.0,W
19,JUV,SAM,Bet365,1.22,6.00,12.00,3551.0,W
19,JUV,SAM,Bet365,1.22,6.00,13.00,4458.0,W
19,JUV,SAM,Bet365,1.20,6.00,15.00,7278.0,W
19,JUV,SAM,Bet365,1.25,5.50,12.00,8789.0,W
19,JUV,SAM,Bet365,1.28,5.25,10.00,8794.0,W
19,JUV,SAM,Bet365,1.33,5.00,9.00,9549.0,W
19,JUV,SAM,WilliamHill,1.18,7.00,17.00,63.0,W
19,JUV,SAM,WilliamHill,1.18,6.50,19.00,66.0,W
19,JUV,SAM,WilliamHill,1.18,7.00,17.00,82.0,W
19,JUV,SAM,WilliamHill,1.20,6.50,17.00,109.0,W
19,JUV,SAM,WilliamHill,1.20,6.50,15.00,118.0,W
19,JUV,SAM,WilliamHill,1.20,6.50,17.00,161.0,W
19,JUV,SAM,WilliamHill,1.20,6.50,15.00,182.0,W
19,JUV,SAM,WilliamHill,1.22,6.00,17.00,189.0,W
19,JUV,SAM,WilliamHill,1.22,6.00,15.00,198.0,W
19,JUV,SAM,WilliamHill,1.22,6.00,17.00,219.0,W
19,JUV,SAM,WilliamHill,1.20,6.50,17.00,242.0,W
19,JUV,SAM,WilliamHill,1.20,6.50,15.00,255.0,W
19,JUV,SAM,WilliamHill,1.20,6.50,17.00,279.0,W
19,JUV,SAM,WilliamHill,1.22,6.00,17.00,287.0,W
19,JUV,SAM,WilliamHill,1.22,6.00,15.00,509.0,W
19,JUV,SAM,WilliamHill,1.22,6.00,17.00,529.0,W
19,JUV,SAM,WilliamHill,1.20,6.50,15.00,733.0,W
19,JUV,SAM,WilliamHill,1.20,6.50,17.00,851.0,W
19,JUV,SAM,WilliamHill,1.20,6.50,15.00,853.0,W
19,JUV,SAM,WilliamHill,1.20,6.50,17.00,905.0,W
19,JUV,SAM,WilliamHill,1.22,6.00,17.00,1127.0,W
19,JUV,SAM,WilliamHill,1.20,6.50,17.00,1223.0,W
19,JUV,SAM,WilliamHill,1.20,6.50,15.00,1227.0,W
19,JUV,SAM,WilliamHill,1.22,6.00,17.00,1313.0,W
19,JUV,SAM,WilliamHill,1.22,6.00,15.00,1436.0,W
19,JUV,SAM,WilliamHill,1.22,6.00,17.00,1567.0,W
19,JUV,SAM,WilliamHill,1.20,6.50,17.00,1651.0,W
19,JUV,SAM,WilliamHill,1.22,6.00,17.00,1671.0,W
19,JUV,SAM,WilliamHill,1.22,6.00,15.00,1731.0,W
19,JUV,SAM,WilliamHill,1.22,6.00,17.00,1831.0,W
19,JUV,SAM,WilliamHill,1.22,6.00,15.00,1833.0,W
19,JUV,SAM,WilliamHill,1.22,6.00,17.00,1975.0,W
19,JUV,SAM,WilliamHill,1.20,6.50,17.00,2112.0,W
19,JUV,SAM,WilliamHill,1.22,6.00,17.00,2138.0,W
19,JUV,SAM,WilliamHill,1.20,6.50,17.00,2938.0,W
19,JUV,SAM,WilliamHill,1.22,6.00,17.00,3771.0,W
19,JUV,SAM,WilliamHill,1.22,6.00,15.00,3776.0,W
19,JUV,SAM,WilliamHill,1.22,5.80,17.00,3779.0,W
19,JUV,SAM,WilliamHill,1.22,6.00,15.00,3824.0,W
19,JUV,SAM,WilliamHill,1.22,5.80,17.00,3847.0,W
19,JUV,SAM,WilliamHill,1.22,6.00,15.00,3864.0,W
19,JUV,SAM,WilliamHill,1.22,5.80,17.00,3884.0,W
19,JUV,SAM,WilliamHill,1.22,6.00,15.00,3906.0,W
19,JUV,SAM,WilliamHill,1.22,5.80,17.00,3928.0,W
19,JUV,SAM,WilliamHill,1.22,6.00,15.00,3971.0,W
19,JUV,SAM,WilliamHill,1.20,6.50,17.00,4088.0,W
19,JUV,SAM,WilliamHill,1.20,6.00,17.00,4105.0,W
19,JUV,SAM,WilliamHill,1.20,6.50,17.00,7560.0,W
19,JUV,SAM,WilliamHill,1.20,6.50,15.00,7600.0,W
19,JUV,SAM,WilliamHill,1.20,6.50,17.00,7641.0,W
19,JUV,SAM,WilliamHill,1.20,6.50,15.00,7678.0,W
19,JUV,SAM,WilliamHill,1.20,6.50,17.00,8075.0,W
19,JUV,SAM,WilliamHill,1.22,6.00,17.00,8079.0,W
19,JUV,SAM,WilliamHill,1.20,6.00,19.00,8097.0,W
19,JUV,SAM,WilliamHill,1.20,6.50,17.00,8098.0,W
19,JUV,SAM,WilliamHill,1.20,6.00,19.00,8252.0,W
19,JUV,SAM,WilliamHill,1.20,6.50,17.00,8278.0,W
19,JUV,SAM,WilliamHill,1.22,6.50,13.00,8359.0,W
19,JUV,SAM,WilliamHill,1.25,6.00,12.00,8407.0,W
19,JUV,SAM,WilliamHill,1.27,5.50,12.00,8410.0,W
19,JUV,SAM,WilliamHill,1.25,5.80,13.00,8520.0,W
19,JUV,SAM,WilliamHill,1.25,6.00,12.00,8521.0,W
19,JUV,SAM,WilliamHill,1.25,5.80,13.00,8698.0,W
19,JUV,SAM,WilliamHill,1.24,6.00,13.00,8706.0,W
19,JUV,SAM,WilliamHill,1.24,5.80,15.00,8714.0,W
19,JUV,SAM,WilliamHill,1.25,5.80,13.00,8752.0,W
19,JUV,SAM,WilliamHill,1.24,6.00,13.00,8758.0,W
19,JUV,SAM,WilliamHill,1.24,5.80,15.00,8790.0,W
19,JUV,SAM,WilliamHill,1.22,5.80,17.00,8791.0,W
19,JUV,SAM,WilliamHill,1.27,5.80,11.00,8795.0,W
19,JUV,SAM,WilliamHill,1.28,5.50,11.00,8795.0,W
19,JUV,SAM,WilliamHill,1.25,5.50,15.00,8797.0,W
19,JUV,SAM,WilliamHill,1.27,5.50,13.00,8983.0,W
19,JUV,SAM,WilliamHill,1.27,5.50,12.00,9359.0,W
19,JUV,SAM,WilliamHill,1.28,5.50,11.00,9368.0,W
19,JUV,SAM,WilliamHill,1.27,5.50,13.00,9383.0,W
19,JUV,SAM,WilliamHill,1.27,5.25,13.00,9392.0,W
19,JUV,SAM,WilliamHill,1.28,5.00,13.00,9463.0,W
19,JUV,SAM,WilliamHill,1.28,5.25,12.00,9475.0,W
19,JUV,SAM,WilliamHill,1.30,5.25,11.00,9548.0,W
