week,home,away,company,win_odds,draw_odds,lose_odds,odds_delta_time,result
24,JUV,FRO,Bet365,1.12,9.50,19.00,2559.0,W
24,JUV,FRO,Bet365,1.12,9.00,15.00,5356.0,W
24,JUV,FRO,Bet365,1.12,9.00,17.00,12542.0,W
24,JUV,FRO,Bet365,1.10,9.00,19.00,14758.0,W
24,JUV,FRO,Bet365,1.11,9.00,17.00,16445.0,W
24,JUV,FRO,Bet365,1.12,9.00,15.00,17299.0,W
24,JUV,FRO,WilliamHill,1.10,9.00,29.00,63.0,W
24,JUV,FRO,WilliamHill,1.10,9.50,26.00,66.0,W
24,JUV,FRO,WilliamHill,1.10,9.00,29.00,101.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,26.00,104.0,W
24,JUV,FRO,WilliamHill,1.10,9.00,29.00,112.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,26.00,191.0,W
24,JUV,FRO,WilliamHill,1.10,9.00,29.00,210.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,26.00,237.0,W
24,JUV,FRO,WilliamHill,1.10,9.00,29.00,240.0,W
24,JUV,FRO,WilliamHill,1.11,8.50,29.00,245.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,26.00,333.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,23.00,385.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,26.00,396.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,23.00,402.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,26.00,427.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,23.00,437.0,W
24,JUV,FRO,WilliamHill,1.12,9.00,21.00,459.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,23.00,513.0,W
24,JUV,FRO,WilliamHill,1.12,8.50,26.00,545.0,W
24,JUV,FRO,WilliamHill,1.12,8.50,23.00,556.0,W
24,JUV,FRO,WilliamHill,1.12,8.50,26.00,559.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,26.00,575.0,W
24,JUV,FRO,WilliamHill,1.11,8.50,29.00,602.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,26.00,680.0,W
24,JUV,FRO,WilliamHill,1.12,8.50,26.00,693.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,26.00,730.0,W
24,JUV,FRO,WilliamHill,1.11,8.50,29.00,814.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,26.00,817.0,W
24,JUV,FRO,WilliamHill,1.11,8.50,29.00,829.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,26.00,837.0,W
24,JUV,FRO,WilliamHill,1.11,8.50,29.00,840.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,26.00,845.0,W
24,JUV,FRO,WilliamHill,1.11,8.50,29.00,850.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,26.00,968.0,W
24,JUV,FRO,WilliamHill,1.11,8.50,29.00,1230.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,26.00,1622.0,W
24,JUV,FRO,WilliamHill,1.12,8.50,23.00,2055.0,W
24,JUV,FRO,WilliamHill,1.12,8.50,21.00,2534.0,W
24,JUV,FRO,WilliamHill,1.12,8.50,23.00,2741.0,W
24,JUV,FRO,WilliamHill,1.12,8.00,26.00,2743.0,W
24,JUV,FRO,WilliamHill,1.12,8.50,23.00,2759.0,W
24,JUV,FRO,WilliamHill,1.12,8.00,26.00,2764.0,W
24,JUV,FRO,WilliamHill,1.12,8.50,26.00,2928.0,W
24,JUV,FRO,WilliamHill,1.11,8.50,29.00,2937.0,W
24,JUV,FRO,WilliamHill,1.12,8.50,26.00,2943.0,W
24,JUV,FRO,WilliamHill,1.11,8.50,29.00,2951.0,W
24,JUV,FRO,WilliamHill,1.12,8.50,26.00,3028.0,W
24,JUV,FRO,WilliamHill,1.11,8.50,29.00,3042.0,W
24,JUV,FRO,WilliamHill,1.12,8.50,26.00,3075.0,W
24,JUV,FRO,WilliamHill,1.11,8.50,29.00,3084.0,W
24,JUV,FRO,WilliamHill,1.12,8.50,26.00,3124.0,W
24,JUV,FRO,WilliamHill,1.11,8.50,29.00,3133.0,W
24,JUV,FRO,WilliamHill,1.12,8.50,26.00,3165.0,W
24,JUV,FRO,WilliamHill,1.11,8.50,29.00,3685.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,26.00,4029.0,W
24,JUV,FRO,WilliamHill,1.11,8.50,29.00,4073.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,26.00,4078.0,W
24,JUV,FRO,WilliamHill,1.11,8.50,29.00,4150.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,26.00,4155.0,W
24,JUV,FRO,WilliamHill,1.11,8.50,29.00,4234.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,26.00,4236.0,W
24,JUV,FRO,WilliamHill,1.11,8.50,29.00,4293.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,26.00,4298.0,W
24,JUV,FRO,WilliamHill,1.11,8.50,29.00,4338.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,26.00,4367.0,W
24,JUV,FRO,WilliamHill,1.11,8.50,29.00,4981.0,W
24,JUV,FRO,WilliamHill,1.12,9.00,29.00,5291.0,W
24,JUV,FRO,WilliamHill,1.12,9.00,26.00,5315.0,W
24,JUV,FRO,WilliamHill,1.12,9.00,29.00,5323.0,W
24,JUV,FRO,WilliamHill,1.12,9.00,26.00,5338.0,W
24,JUV,FRO,WilliamHill,1.12,9.00,29.00,5374.0,W
24,JUV,FRO,WilliamHill,1.12,9.00,26.00,5376.0,W
24,JUV,FRO,WilliamHill,1.12,9.00,29.00,5468.0,W
24,JUV,FRO,WilliamHill,1.12,9.00,26.00,5472.0,W
24,JUV,FRO,WilliamHill,1.12,9.00,29.00,5481.0,W
24,JUV,FRO,WilliamHill,1.12,9.00,26.00,5483.0,W
24,JUV,FRO,WilliamHill,1.12,9.00,29.00,5491.0,W
24,JUV,FRO,WilliamHill,1.12,9.00,26.00,5518.0,W
24,JUV,FRO,WilliamHill,1.12,9.00,29.00,5592.0,W
24,JUV,FRO,WilliamHill,1.12,9.00,26.00,5599.0,W
24,JUV,FRO,WilliamHill,1.12,9.00,29.00,5618.0,W
24,JUV,FRO,WilliamHill,1.12,9.00,26.00,5620.0,W
24,JUV,FRO,WilliamHill,1.12,9.00,29.00,5832.0,W
24,JUV,FRO,WilliamHill,1.12,9.00,26.00,5938.0,W
24,JUV,FRO,WilliamHill,1.11,9.50,29.00,5945.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,34.00,5969.0,W
24,JUV,FRO,WilliamHill,1.11,9.50,29.00,6718.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,34.00,6931.0,W
24,JUV,FRO,WilliamHill,1.11,9.50,29.00,6935.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,34.00,6987.0,W
24,JUV,FRO,WilliamHill,1.11,9.50,29.00,7000.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,34.00,7019.0,W
24,JUV,FRO,WilliamHill,1.11,9.00,36.00,7324.0,W
24,JUV,FRO,WilliamHill,1.10,9.50,36.00,8691.0,W
24,JUV,FRO,WilliamHill,1.10,9.00,41.00,11727.0,W
