week,home,away,company,win_odds,draw_odds,lose_odds,odds_delta_time,result
29,CHI,CAG,Bet365,2.55,3.00,3.00,27.0,L
29,CHI,CAG,Bet365,2.70,3.00,2.87,1631.0,L
29,CHI,CAG,Bet365,2.75,2.90,2.90,2334.0,L
29,CHI,CAG,Bet365,2.70,2.90,3.00,2494.0,L
29,CHI,CAG,Bet365,2.60,3.00,3.00,2520.0,L
29,CHI,CAG,Bet365,2.62,3.00,2.87,3218.0,L
29,CHI,CAG,Bet365,2.70,3.00,2.80,6090.0,L
29,CHI,CAG,Bet365,2.87,3.00,2.62,10712.0,L
29,CHI,CAG,Bet365,3.00,3.00,2.50,12803.0,L
29,CHI,CAG,Bet365,3.00,3.10,2.45,14634.0,L
29,CHI,CAG,Bet365,2.87,3.10,2.55,22734.0,L
29,CHI,CAG,Bet365,2.70,3.10,2.70,24132.0,L
29,CHI,CAG,Bet365,2.70,3.20,2.70,24463.0,L
29,CHI,CAG,Bet365,2.75,3.20,2.60,25659.0,L
29,CHI,CAG,WilliamHill,2.55,3.00,3.10,9.0,L
29,CHI,CAG,WilliamHill,2.55,3.10,3.00,11.0,L
29,CHI,CAG,WilliamHill,2.55,3.00,3.10,14.0,L
29,CHI,CAG,WilliamHill,2.55,3.10,3.00,17.0,L
29,CHI,CAG,WilliamHill,2.60,3.00,3.00,29.0,L
29,CHI,CAG,WilliamHill,2.62,3.00,3.00,40.0,L
29,CHI,CAG,WilliamHill,2.62,3.10,2.90,58.0,L
29,CHI,CAG,WilliamHill,2.70,3.00,2.90,60.0,L
29,CHI,CAG,WilliamHill,2.62,3.10,2.90,60.0,L
29,CHI,CAG,WilliamHill,2.70,3.00,2.87,194.0,L
29,CHI,CAG,WilliamHill,2.70,3.10,2.80,333.0,L
29,CHI,CAG,WilliamHill,2.75,3.10,2.75,342.0,L
29,CHI,CAG,WilliamHill,2.70,3.10,2.80,355.0,L
29,CHI,CAG,WilliamHill,2.75,3.00,2.80,361.0,L
29,CHI,CAG,WilliamHill,2.70,3.10,2.80,375.0,L
29,CHI,CAG,WilliamHill,2.70,3.00,2.87,395.0,L
29,CHI,CAG,WilliamHill,2.62,3.10,2.87,423.0,L
29,CHI,CAG,WilliamHill,2.70,3.10,2.80,446.0,L
29,CHI,CAG,WilliamHill,2.62,3.10,2.87,464.0,L
29,CHI,CAG,WilliamHill,2.62,3.10,2.90,467.0,L
29,CHI,CAG,WilliamHill,2.62,3.10,2.87,543.0,L
29,CHI,CAG,WilliamHill,2.70,3.10,2.80,652.0,L
29,CHI,CAG,WilliamHill,2.70,3.00,2.87,658.0,L
29,CHI,CAG,WilliamHill,2.62,3.10,2.87,664.0,L
29,CHI,CAG,WilliamHill,2.62,3.10,2.90,670.0,L
29,CHI,CAG,WilliamHill,2.70,3.00,2.87,681.0,L
29,CHI,CAG,WilliamHill,2.70,3.00,2.90,706.0,L
29,CHI,CAG,WilliamHill,2.70,3.00,2.87,829.0,L
29,CHI,CAG,WilliamHill,2.70,3.00,2.90,1506.0,L
29,CHI,CAG,WilliamHill,2.70,3.00,2.87,1584.0,L
29,CHI,CAG,WilliamHill,2.62,3.10,2.87,1692.0,L
29,CHI,CAG,WilliamHill,2.70,3.00,2.87,1714.0,L
29,CHI,CAG,WilliamHill,2.62,3.10,2.87,1890.0,L
29,CHI,CAG,WilliamHill,2.70,3.00,2.87,2055.0,L
29,CHI,CAG,WilliamHill,2.70,3.10,2.80,2178.0,L
29,CHI,CAG,WilliamHill,2.70,3.00,2.87,2709.0,L
29,CHI,CAG,WilliamHill,2.62,3.10,2.87,2716.0,L
29,CHI,CAG,WilliamHill,2.70,3.00,2.87,2725.0,L
29,CHI,CAG,WilliamHill,2.62,3.10,2.87,2858.0,L
29,CHI,CAG,WilliamHill,2.70,3.10,2.80,3079.0,L
29,CHI,CAG,WilliamHill,2.62,3.10,2.87,3191.0,L
29,CHI,CAG,WilliamHill,2.70,3.10,2.80,3231.0,L
29,CHI,CAG,WilliamHill,2.70,3.00,2.87,4399.0,L
29,CHI,CAG,WilliamHill,2.75,3.00,2.80,6093.0,L
29,CHI,CAG,WilliamHill,2.80,3.00,2.75,6327.0,L
29,CHI,CAG,WilliamHill,2.87,3.00,2.70,10265.0,L
29,CHI,CAG,WilliamHill,2.80,3.00,2.75,10338.0,L
29,CHI,CAG,WilliamHill,2.87,3.00,2.70,10710.0,L
29,CHI,CAG,WilliamHill,2.90,3.00,2.70,10718.0,L
29,CHI,CAG,WilliamHill,3.00,3.00,2.62,13445.0,L
29,CHI,CAG,WilliamHill,3.00,3.00,2.60,13496.0,L
29,CHI,CAG,WilliamHill,3.10,3.00,2.55,13528.0,L
29,CHI,CAG,WilliamHill,3.00,3.10,2.55,13532.0,L
29,CHI,CAG,WilliamHill,3.10,3.00,2.55,13789.0,L
29,CHI,CAG,WilliamHill,3.00,3.10,2.55,14635.0,L
29,CHI,CAG,WilliamHill,3.00,3.00,2.60,15917.0,L
29,CHI,CAG,WilliamHill,3.00,3.00,2.62,16014.0,L
29,CHI,CAG,WilliamHill,3.00,3.00,2.60,16446.0,L
29,CHI,CAG,WilliamHill,3.00,3.00,2.62,16449.0,L
29,CHI,CAG,WilliamHill,2.90,3.00,2.70,16776.0,L
29,CHI,CAG,WilliamHill,2.87,3.00,2.70,16786.0,L
29,CHI,CAG,WilliamHill,2.90,3.00,2.70,18186.0,L
29,CHI,CAG,WilliamHill,2.90,3.10,2.62,18195.0,L
29,CHI,CAG,WilliamHill,2.90,3.00,2.70,20001.0,L
29,CHI,CAG,WilliamHill,2.90,3.10,2.62,25552.0,L
29,CHI,CAG,WilliamHill,3.00,3.00,2.62,25979.0,L
29,CHI,CAG,WilliamHill,3.00,3.00,2.60,26054.0,L
29,CHI,CAG,WilliamHill,3.00,3.00,2.62,26072.0,L
29,CHI,CAG,WilliamHill,3.00,3.00,2.60,26075.0,L
29,CHI,CAG,WilliamHill,3.20,3.00,2.45,26258.0,L
29,CHI,CAG,WilliamHill,3.25,3.00,2.45,26271.0,L
29,CHI,CAG,WilliamHill,3.40,3.00,2.35,26329.0,L
29,CHI,CAG,WilliamHill,3.50,3.00,2.30,26337.0,L
29,CHI,CAG,Bwin,2.60,3.10,2.90,20.0,L
29,CHI,CAG,Bwin,2.70,3.00,2.90,741.0,L
