week,home,away,company,win_odds,draw_odds,lose_odds,odds_delta_time,result
15,JUV,INT,Bet365,1.53,3.80,6.50,396.0,W
15,JUV,INT,Bet365,1.55,3.80,6.50,397.0,W
15,JUV,INT,Bet365,1.53,3.80,6.50,397.0,W
15,JUV,INT,Bet365,1.55,3.80,6.50,594.0,W
15,JUV,INT,Bet365,1.57,3.80,6.50,594.0,W
15,JUV,INT,Bet365,1.55,3.80,6.50,594.0,W
15,JUV,INT,Bet365,1.57,3.80,6.50,1182.0,W
15,JUV,INT,Bet365,1.57,4.00,6.50,2086.0,W
15,JUV,INT,Bet365,1.55,4.00,6.50,2399.0,W
15,JUV,INT,Bet365,1.57,3.75,7.00,3854.0,W
15,JUV,INT,Bet365,1.57,3.80,6.00,6961.0,W
15,JUV,INT,Bet365,1.53,3.80,6.50,7037.0,W
15,JUV,INT,Bet365,1.50,3.80,7.50,16361.0,W
15,JUV,INT,Bet365,1.44,4.20,7.50,16849.0,W
15,JUV,INT,WilliamHill,1.53,3.90,7.00,80.0,W
15,JUV,INT,WilliamHill,1.55,3.80,7.00,127.0,W
15,JUV,INT,WilliamHill,1.53,3.90,7.00,136.0,W
15,JUV,INT,WilliamHill,1.55,3.80,7.00,153.0,W
15,JUV,INT,WilliamHill,1.53,3.90,7.00,199.0,W
15,JUV,INT,WilliamHill,1.55,3.80,7.00,273.0,W
15,JUV,INT,WilliamHill,1.53,3.90,7.00,276.0,W
15,JUV,INT,WilliamHill,1.55,3.80,7.00,278.0,W
15,JUV,INT,WilliamHill,1.53,3.90,7.00,297.0,W
15,JUV,INT,WilliamHill,1.55,3.80,7.00,437.0,W
15,JUV,INT,WilliamHill,1.57,3.75,7.00,439.0,W
15,JUV,INT,WilliamHill,1.57,3.80,6.50,446.0,W
15,JUV,INT,WilliamHill,1.57,3.75,7.00,456.0,W
15,JUV,INT,WilliamHill,1.55,3.80,7.00,473.0,W
15,JUV,INT,WilliamHill,1.57,3.80,6.50,490.0,W
15,JUV,INT,WilliamHill,1.55,3.90,6.50,492.0,W
15,JUV,INT,WilliamHill,1.55,3.80,7.00,497.0,W
15,JUV,INT,WilliamHill,1.57,3.80,6.50,536.0,W
15,JUV,INT,WilliamHill,1.55,3.80,7.00,558.0,W
15,JUV,INT,WilliamHill,1.53,3.90,7.00,571.0,W
15,JUV,INT,WilliamHill,1.55,4.00,6.50,575.0,W
15,JUV,INT,WilliamHill,1.53,3.90,7.00,606.0,W
15,JUV,INT,WilliamHill,1.55,3.80,7.00,628.0,W
15,JUV,INT,WilliamHill,1.53,3.80,7.50,646.0,W
15,JUV,INT,WilliamHill,1.53,3.90,7.00,665.0,W
15,JUV,INT,WilliamHill,1.55,3.80,7.00,796.0,W
15,JUV,INT,WilliamHill,1.55,3.70,7.50,809.0,W
15,JUV,INT,WilliamHill,1.55,3.80,7.00,838.0,W
15,JUV,INT,WilliamHill,1.57,3.75,7.00,842.0,W
15,JUV,INT,WilliamHill,1.55,3.80,7.00,852.0,W
15,JUV,INT,WilliamHill,1.57,3.80,6.50,858.0,W
15,JUV,INT,WilliamHill,1.55,3.80,7.00,869.0,W
15,JUV,INT,WilliamHill,1.53,3.90,7.00,899.0,W
15,JUV,INT,WilliamHill,1.55,3.80,7.00,904.0,W
15,JUV,INT,WilliamHill,1.53,3.90,7.00,908.0,W
15,JUV,INT,WilliamHill,1.55,3.80,7.00,962.0,W
15,JUV,INT,WilliamHill,1.57,3.80,6.50,1069.0,W
15,JUV,INT,WilliamHill,1.55,3.80,7.00,1190.0,W
15,JUV,INT,WilliamHill,1.55,4.00,6.50,1481.0,W
15,JUV,INT,WilliamHill,1.55,3.90,6.50,1553.0,W
15,JUV,INT,WilliamHill,1.55,4.00,6.50,1565.0,W
15,JUV,INT,WilliamHill,1.57,3.90,6.50,1872.0,W
15,JUV,INT,WilliamHill,1.57,3.80,6.50,1899.0,W
15,JUV,INT,WilliamHill,1.57,3.90,6.50,1995.0,W
15,JUV,INT,WilliamHill,1.55,4.00,6.50,2313.0,W
15,JUV,INT,WilliamHill,1.55,3.90,6.50,2789.0,W
15,JUV,INT,WilliamHill,1.57,3.90,6.50,2939.0,W
15,JUV,INT,WilliamHill,1.55,4.00,6.50,3938.0,W
15,JUV,INT,WilliamHill,1.57,3.90,6.50,4366.0,W
15,JUV,INT,WilliamHill,1.55,4.00,6.50,4745.0,W
15,JUV,INT,WilliamHill,1.55,3.90,6.50,5151.0,W
15,JUV,INT,WilliamHill,1.55,4.00,6.50,5639.0,W
15,JUV,INT,WilliamHill,1.55,3.90,6.50,5814.0,W
15,JUV,INT,WilliamHill,1.55,3.80,7.00,6151.0,W
15,JUV,INT,WilliamHill,1.57,3.80,6.50,6158.0,W
15,JUV,INT,WilliamHill,1.55,3.80,7.00,6938.0,W
15,JUV,INT,WilliamHill,1.57,3.80,6.50,6949.0,W
15,JUV,INT,WilliamHill,1.55,3.90,6.50,6966.0,W
15,JUV,INT,WilliamHill,1.55,4.00,6.50,7007.0,W
15,JUV,INT,WilliamHill,1.53,4.00,7.00,7012.0,W
15,JUV,INT,WilliamHill,1.52,4.00,7.00,7057.0,W
15,JUV,INT,WilliamHill,1.50,4.20,7.00,10335.0,W
15,JUV,INT,WilliamHill,1.52,4.00,7.00,10428.0,W
15,JUV,INT,WilliamHill,1.50,4.20,7.00,16128.0,W
15,JUV,INT,WilliamHill,1.52,4.20,6.50,16293.0,W
15,JUV,INT,WilliamHill,1.50,4.20,7.00,16317.0,W
15,JUV,INT,WilliamHill,1.52,4.20,6.50,16333.0,W
15,JUV,INT,WilliamHill,1.50,4.33,6.50,16342.0,W
15,JUV,INT,WilliamHill,1.50,4.20,7.00,16366.0,W
15,JUV,INT,WilliamHill,1.50,4.33,6.50,16376.0,W
15,JUV,INT,WilliamHill,1.47,4.33,7.00,16467.0,W
15,JUV,INT,WilliamHill,1.47,4.40,7.00,16497.0,W
15,JUV,INT,WilliamHill,1.47,4.33,7.00,16530.0,W
15,JUV,INT,WilliamHill,1.47,4.33,7.50,16805.0,W
15,JUV,INT,Bwin,1.55,3.90,6.75,166.0,W
15,JUV,INT,Bwin,1.55,4.00,6.50,295.0,W
15,JUV,INT,Bwin,1.55,3.90,6.75,375.0,W
15,JUV,INT,Bwin,1.57,3.80,6.50,609.0,W
15,JUV,INT,Bwin,1.57,3.75,6.75,763.0,W
15,JUV,INT,Bwin,1.57,3.90,6.50,1148.0,W
15,JUV,INT,Bwin,1.55,3.75,6.25,1221.0,W
15,JUV,INT,Bwin,1.57,3.80,6.00,6350.0,W
15,JUV,INT,Bwin,1.50,4.00,6.50,14799.0,W
15,JUV,INT,12Bet,1.57,4.00,6.30,63.0,W
15,JUV,INT,12Bet,1.57,4.00,6.20,66.0,W
15,JUV,INT,12Bet,1.57,4.00,6.30,66.0,W
15,JUV,INT,12Bet,1.57,4.00,6.20,67.0,W
15,JUV,INT,12Bet,1.57,4.00,6.30,68.0,W
15,JUV,INT,12Bet,1.57,3.95,6.30,69.0,W
15,JUV,INT,12Bet,1.54,4.05,6.70,74.0,W
15,JUV,INT,12Bet,1.54,4.05,6.60,75.0,W
15,JUV,INT,12Bet,1.54,4.05,6.70,76.0,W
15,JUV,INT,12Bet,1.54,4.00,6.70,78.0,W
15,JUV,INT,12Bet,1.55,4.00,6.60,78.0,W
15,JUV,INT,12Bet,1.54,4.00,6.70,80.0,W
15,JUV,INT,12Bet,1.55,4.00,6.60,86.0,W
15,JUV,INT,12Bet,1.57,3.95,6.40,86.0,W
15,JUV,INT,12Bet,1.58,3.90,6.20,87.0,W
15,JUV,INT,12Bet,1.57,3.95,6.40,88.0,W
15,JUV,INT,12Bet,1.55,4.00,6.60,89.0,W
15,JUV,INT,12Bet,1.57,3.95,6.40,116.0,W
15,JUV,INT,12Bet,1.57,3.90,6.50,118.0,W
